
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      19.52
2                      17.95
4                      17.97
8                      18.15
16                     18.55
32                     19.91
64                     21.29
128                    24.24
256                    28.53
512                    37.13
1024                   60.70
2048                  107.25

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.65
2                      17.49
4                      17.07
8                      17.38
16                     17.95
32                     19.01
64                     20.65
128                    23.78
256                    28.19
512                    36.74
1024                   59.89
2048                  106.60

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.44
2                      17.22
4                      16.94
8                      17.24
16                     17.84
32                     18.74
64                     20.62
128                    23.93
256                    28.22
512                    36.66
1024                   60.59
2048                  106.97

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      17.95
2                      16.73
4                      16.73
8                      17.02
16                     17.74
32                     18.49
64                     20.25
128                    23.44
256                    28.10
512                    36.68
1024                   60.67
2048                  107.13

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.11
2                      16.77
4                      16.80
8                      17.07
16                     18.04
32                     18.78
64                     20.31
128                    23.48
256                    28.12
512                    36.69
1024                   60.47
2048                  107.30

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.08
2                      16.96
4                      16.84
8                      17.16
16                     17.93
32                     18.57
64                     20.40
128                    23.50
256                    28.23
512                    36.99
1024                   60.42
2048                  107.09

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.08
2                      16.92
4                      16.90
8                      17.18
16                     17.71
32                     18.99
64                     20.56
128                    23.55
256                    28.19
512                    36.77
1024                   61.55
2048                  106.92

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.23
2                      16.93
4                      16.83
8                      17.24
16                     17.75
32                     18.63
64                     20.86
128                    23.58
256                    28.21
512                    36.72
1024                   60.85
2048                  106.71

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.21
2                      16.91
4                      16.87
8                      17.18
16                     17.74
32                     18.58
64                     20.33
128                    23.54
256                    28.13
512                    36.66
1024                   59.84
2048                  106.58

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.45
2                      16.94
4                      16.89
8                      17.18
16                     17.79
32                     18.87
64                     20.42
128                    23.60
256                    28.20
512                    37.04
1024                   60.63
2048                  107.71
