
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     875.19
2                    1053.40
4                    1117.15
8                    1417.78
16                   2708.27
32                   1380.67
64                   1471.68
128                  1530.97
256                  2196.78
512                  1969.79
1024                 2107.56
2048                 2570.84
4096                 3940.28
8192                 4947.99
16384               15249.73
32768               17794.74
65536               29333.11
131072              58274.20
262144             124006.02

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     754.52
2                     704.95
4                     703.24
8                     720.46
16                    712.53
32                    763.93
64                    736.82
128                   758.13
256                   852.04
512                   913.57
1024                 1064.86
2048                 1299.01
4096                 2114.56
8192                 3662.40
16384                8453.97
32768               16565.68
65536               25408.45
131072              50100.00
262144             101523.74

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     753.84
2                     702.44
4                     706.44
8                     721.76
16                    716.53
32                    757.93
64                    751.78
128                   744.91
256                   858.10
512                   919.82
1024                 1060.82
2048                 1290.56
4096                 2119.59
8192                 3661.46
16384                8354.30
32768               16340.37
65536               25359.93
131072              50161.66
262144             100716.38

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     751.16
2                     702.04
4                     703.28
8                     718.41
16                    711.83
32                    766.36
64                    734.73
128                   772.01
256                   851.24
512                   911.17
1024                 1054.73
2048                 1281.72
4096                 2046.32
8192                 3593.55
16384                8267.51
32768               16326.83
65536               25344.21
131072              50095.79
262144             100948.78

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     754.50
2                     702.22
4                     703.12
8                     720.07
16                    713.87
32                    757.82
64                    738.63
128                   740.79
256                   856.73
512                   927.52
1024                 1062.95
2048                 1287.81
4096                 2071.37
8192                 3663.37
16384                8457.12
32768               16361.08
65536               25367.70
131072              50112.98
262144             100872.65
