
# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     369.78
16                    332.34
32                    374.82
64                    411.85
128                   503.55
256                   649.86
512                   957.12
1024                 1959.76
2048                 4769.05
4096                 9617.36

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     365.97
16                    336.46
32                    369.70
64                    415.58
128                   502.38
256                   646.91
512                   955.36
1024                 1984.57
2048                 4749.86
4096                 9468.39

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     383.20
16                    339.44
32                    380.81
64                    415.64
128                   507.71
256                   649.96
512                   952.44
1024                 1990.75
2048                 4600.10
4096                 9407.03

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     363.92
16                    334.43
32                    375.70
64                    411.62
128                   506.41
256                   646.41
512                   952.21
1024                 1968.00
2048                 4608.83
4096                 9405.18

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     371.52
16                    342.51
32                    438.23
64                    422.34
128                   509.36
256                   649.64
512                  1026.18
1024                 1964.74
2048                 4934.25
4096                 9594.96

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     360.94
16                    334.58
32                    505.45
64                    415.33
128                   513.39
256                   643.44
512                   979.69
1024                 1962.64
2048                 4797.97
4096                 9641.90

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     361.76
16                    383.05
32                    378.68
64                    423.89
128                   788.35
256                   651.55
512                  1085.07
1024                 1981.99
2048                 5289.57
4096                 9410.12

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     744.52
16                    352.19
32                    486.95
64                    417.65
128                   514.47
256                   695.76
512                  1121.42
1024                 2629.93
2048                 5941.58
4096                11856.91

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     371.57
16                    337.20
32                    391.79
64                    416.02
128                   812.42
256                   651.38
512                  1495.27
1024                 2408.83
2048                 5003.63
4096                 9777.46

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
8                     563.50
16                    341.69
32                    368.15
64                    422.92
128                   586.75
256                   699.38
512                  1108.31
1024                 1955.34
2048                 4597.90
4096                 9714.01
