
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.61
2                      11.18
4                      10.88
8                      11.56
16                     11.90
32                     12.81
64                     13.66
128                    15.16
256                    19.03
512                    25.67
1024                   40.83
2048                   68.83
4096                  114.85
8192                  198.42
16384                 415.10
32768                 755.38
65536                2267.75
131072               4647.91
262144              10933.82
524288              24749.87
1048576             51036.97

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.67
2                      11.20
4                      10.96
8                      11.61
16                     11.93
32                     12.85
64                     13.83
128                    15.29
256                    19.04
512                    25.67
1024                   41.06
2048                   69.09
4096                  115.14
8192                  200.67
16384                 416.87
32768                 756.55
65536                2277.21
131072               4647.59
262144              10950.66
524288              24873.07
1048576             51147.60

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.66
2                      11.18
4                      10.92
8                      11.57
16                     11.90
32                     12.81
64                     13.74
128                    15.20
256                    18.96
512                    25.55
1024                   40.76
2048                   68.85
4096                  114.68
8192                  198.97
16384                 414.59
32768                 756.46
65536                2259.99
131072               4634.84
262144              10806.38
524288              24623.42
1048576             50833.32

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.59
2                      11.19
4                      10.93
8                      11.59
16                     11.95
32                     12.81
64                     13.70
128                    15.21
256                    19.07
512                    25.73
1024                   40.87
2048                   68.79
4096                  114.62
8192                  198.62
16384                 415.72
32768                 755.69
65536                2251.75
131072               4590.28
262144              10899.93
524288              24978.04
1048576             51050.37

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.74
2                      11.24
4                      10.96
8                      11.57
16                     11.93
32                     12.77
64                     13.70
128                    15.15
256                    19.05
512                    25.73
1024                   40.94
2048                   68.88
4096                  114.44
8192                  198.92
16384                 415.09
32768                 753.77
65536                2271.30
131072               4646.50
262144              10978.53
524288              24808.65
1048576             51157.94

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.63
2                      11.23
4                      10.97
8                      11.61
16                     11.96
32                     12.82
64                     13.69
128                    15.18
256                    19.06
512                    25.68
1024                   40.84
2048                   68.88
4096                  114.84
8192                  199.20
16384                 417.05
32768                 756.72
65536                2220.92
131072               4506.77
262144              10974.27
524288              24907.68
1048576             51187.76

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.55
2                      11.25
4                      10.91
8                      11.59
16                     11.83
32                     12.78
64                     13.62
128                    15.13
256                    18.83
512                    25.49
1024                   40.69
2048                   68.50
4096                  114.17
8192                  197.90
16384                 413.30
32768                 751.42
65536                2245.85
131072               4584.93
262144              10887.29
524288              24833.09
1048576             51062.53

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.64
2                      11.23
4                      10.95
8                      11.64
16                     11.95
32                     12.86
64                     13.76
128                    15.26
256                    19.12
512                    25.78
1024                   40.97
2048                   68.79
4096                  114.75
8192                  199.08
16384                 415.15
32768                 756.24
65536                2272.46
131072               4608.95
262144              10995.58
524288              24801.29
1048576             51116.94

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.62
2                      11.20
4                      10.92
8                      11.65
16                     11.92
32                     12.95
64                     13.79
128                    15.20
256                    19.04
512                    25.64
1024                   41.04
2048                   68.84
4096                  115.29
8192                  199.82
16384                 416.27
32768                 756.91
65536                2222.95
131072               4588.54
262144              10893.97
524288              24806.56
1048576             50915.01

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.57
2                      11.20
4                      10.93
8                      11.60
16                     11.91
32                     12.84
64                     13.70
128                    15.22
256                    19.02
512                    25.68
1024                   40.90
2048                   68.93
4096                  114.65
8192                  199.00
16384                 413.87
32768                 756.43
65536                2262.55
131072               4615.42
262144              10905.01
524288              24810.30
1048576             51078.95

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.52
2                      11.15
4                      10.91
8                      11.58
16                     12.01
32                     13.11
64                     14.02
128                    15.22
256                    19.06
512                    25.75
1024                   40.98
2048                   68.90
4096                  114.78
8192                  199.24
16384                 415.04
32768                 757.17
65536                2279.80
131072               4644.44
262144              10990.55
524288              24893.16
1048576             51099.33
