32KB 126.946981 128.53961999999999 161.190755 36.895331 26.535083
64KB 250.722631 254.476323 294.856776 74.241369 51.814150999999995
128KB 511.914234 521.39341 476.323674 150.113423 102.73221799999999
256KB 1008.304039 1013.559248 669.615888 297.09350900000004 229.440372
