1KB 3.117119 3.167965 3.923284 1.464192 1.298325
2KB 6.474952 5.83385 6.505235 2.386046 1.906843
4KB 9.532729 13.044647000000001 12.498895000000001 4.419395000000001 3.5099780000000003
8KB 17.250544 26.78202 27.758931 9.088999 7.548538
