2KB 7.65187 6.409419 54.840593 12.021608 6.516556 2.501343 2.05052 1.978562
4KB 11.49784 9.118322000000001 97.414619 21.386613 12.177104 4.424978 3.8933969999999998 3.539589
8KB 23.004649 16.424246 171.324747 26.647396 26.956566 9.264370999999999 7.909868 7.320916
16KB 76.403728 32.18466 327.283423 64.022038 82.007362 18.496046999999997 14.965613 13.766067
