16384 65.055176 69.037916 82.454591 18.503783 324.486538 15.449892 13.960377000000001 13.960377000000001
32768 129.706105 130.890449 164.35278 37.39976600000001 633.90773 30.171041000000002 26.166223000000002 26.166223000000002
65536 255.870317 255.754579 303.773114 74.984693 1261.996596 58.798027999999995 50.646347 50.646347
131072 523.660118 533.6303449999999 480.282104 151.872508 2533.792364 114.767021 100.55961500000001 100.55961500000001
262144 1028.609115 1027.737649 681.926582 300.606895 5091.052153 232.03467 206.19406400000003 206.19406400000003
524288 2049.047226 2037.2900519999998 879.242124 627.274107 10226.287788000001 455.193911 406.54964399999994 406.54964399999994
