[mpiexec@ns01] Sending Ctrl-C to processes as requested
[mpiexec@ns01] Press Ctrl-C again to force abort
[mpiexec@ns01] Sending Ctrl-C to processes as requested
[mpiexec@ns01] Press Ctrl-C again to force abort

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.34
2                       5.69
4                       6.11
8                       6.63
16                      7.59
32                      8.44
64                      9.96
128                    15.01
256                    31.85
512                    48.56
1024                   91.07
2048                  167.72
4096                  125.09
8192                  178.87
16384                 437.13
32768                 673.21
65536                1548.66
131072               2596.14
262144               4830.66
524288               9213.12
1048576             20509.38

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.32
2                       5.68
4                       6.09
8                       6.57
16                      7.60
32                      8.39
64                     10.13
128                    14.62
256                    31.58
512                    48.35
1024                   90.80
2048                  167.96
4096                  125.61
8192                  179.75
16384                 438.88
32768                 671.50
65536                1527.45
131072               2582.63
262144               4773.83
524288               8999.49
1048576             19739.02

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.29
2                       5.68
4                       6.05
8                       6.57
16                      7.49
32                      8.39
64                      9.98
128                    14.71
256                    31.64
512                    48.27
1024                   90.71
2048                  167.51
4096                  124.98
8192                  179.29
16384                 439.16
32768                 670.98
65536                1538.87
131072               2571.31
262144               4774.14
524288               9113.99
1048576             20488.09

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.30
2                       5.63
4                       6.08
8                       6.54
16                      7.50
32                      8.49
64                      9.98
128                    14.72
256                    31.74
512                    48.38
1024                   90.62
2048                  167.80
4096                  124.84
8192                  188.16
16384                 443.78
32768                 672.81
65536                1615.25
131072               2670.64
262144               4836.53
524288               9238.10
1048576             19851.51

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.30
2                       5.66
4                       6.11
8                       6.60
16                      7.48
32                      8.44
64                     10.00
128                    14.69
256                    31.93
512                    48.28
1024                   90.78
2048                  167.93
4096                  125.02
8192                  179.22
16384                 438.39
32768                 672.48
65536                1557.82
131072               2608.71
262144               4771.85
524288               9191.15
1048576             19692.47

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.29
2                       5.64
4                       6.05
8                       6.65
16                      7.50
32                      8.39
64                      9.92
128                    14.63
256                    32.16
512                    48.41
1024                   90.68
2048                  168.12
4096                  124.76
8192                  179.34
16384                 437.75
32768                 669.04
65536                1544.10
131072               2613.74
262144               4823.79
524288               8998.00
1048576             20458.00

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.30
2                       5.68
4                       6.16
8                       6.61
16                      7.50
32                      8.41
64                     10.00
128                    14.69
256                    31.68
512                    48.22
1024                   90.94
2048                  167.42
4096                  124.81
8192                  178.78
16384                 439.18
32768                 675.41
65536                1555.72
131072               2602.91
262144               4806.13
524288               9210.20
1048576             20129.86

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.56
2                       5.69
4                       6.15
8                       6.61
16                      7.54
32                      8.49
64                     10.03
128                    14.58
256                    31.57
512                    48.17
1024                   90.65
2048                  167.84
4096                  125.82
8192                  179.99
16384                 442.04
32768                 672.25
65536                1530.62
131072               2602.64
262144               4801.59
524288               9213.17
1048576             20511.96

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.27
2                       5.65
4                       6.07
8                       6.59
16                      7.52
32                      8.39
64                      9.97
128                    14.66
256                    31.52
512                    48.05
1024                   90.68
2048                  167.88
4096                  125.04
8192                  179.83
16384                 443.72
32768                 676.50
65536                1528.75
131072               2601.01
262144               4819.53
524288               9271.31
1048576             20344.14

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.30
2                       5.62
4                       6.11
8                       6.58
16                      7.57
32                      8.37
64                     10.04
128                    14.58
256                    31.58
512                    48.29
1024                   90.66
2048                  168.10
4096                  125.12
8192                  179.38
16384                 438.32
32768                 672.92
65536                1529.04
131072               2570.29
262144               4831.65
524288               9189.40
1048576             20763.10

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.27
2                       5.68
4                       6.06
8                       6.57
16                      7.49
32                      8.36
64                     10.09
128                    14.55
256                    31.68
512                    48.29
1024                   90.93
2048                  168.10
4096                  124.96
8192                  179.49
16384                 438.65
32768                 670.43
65536                1540.09
131072               2602.27
262144               4777.83
524288               9195.35
1048576             20307.48
