[mpiexec@ns01] Sending Ctrl-C to processes as requested
[mpiexec@ns01] Press Ctrl-C again to force abort
[mpiexec@ns01] Sending Ctrl-C to processes as requested
[mpiexec@ns01] Press Ctrl-C again to force abort
[mpiexec@ns01] Sending Ctrl-C to processes as requested
[mpiexec@ns01] Press Ctrl-C again to force abort
[mpiexec@ns01] Sending Ctrl-C to processes as requested
[mpiexec@ns01] Press Ctrl-C again to force abort

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.95
2                       6.03
4                       6.30
8                       7.25
16                      6.66
32                      7.04
64                      7.83
128                    15.88
256                    13.39
512                    18.54
1024                   27.78
2048                   75.31
4096                  149.58
8192                  226.28
16384                 588.72
32768                 961.99
65536                1883.15
131072               3345.36
262144               6099.60
524288              11942.81
1048576             26696.53

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.97
2                       6.03
4                       6.35
8                       7.21
16                      6.75
32                      7.11
64                      7.99
128                    16.36
256                    13.48
512                    18.58
1024                   27.88
2048                   75.26
4096                  150.27
8192                  226.41
16384                 591.07
32768                 963.51
65536                1901.15
131072               3390.24
262144               6093.54
524288              11936.13
1048576             26798.77

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.99
2                       6.07
4                       6.26
8                       7.21
16                      6.64
32                      7.03
64                      7.83
128                    16.30
256                    13.40
512                    18.55
1024                   27.78
2048                   75.51
4096                  149.67
8192                  225.63
16384                 590.80
32768                 962.26
65536                1862.29
131072               3302.30
262144               6113.90
524288              12081.88
1048576             26433.81

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.97
2                       6.00
4                       6.28
8                       7.41
16                      6.80
32                      7.04
64                      7.84
128                    16.09
256                    13.39
512                    18.59
1024                   27.91
2048                   75.44
4096                  150.37
8192                  224.94
16384                 593.57
32768                 966.63
65536                1874.34
131072               3340.21
262144               6105.13
524288              12086.09
1048576             26509.43

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.96
2                       6.01
4                       6.28
8                       7.23
16                      6.62
32                      7.03
64                      7.82
128                    16.19
256                    13.43
512                    18.57
1024                   27.83
2048                   75.39
4096                  149.69
8192                  225.66
16384                 591.20
32768                 961.97
65536                1888.19
131072               3327.55
262144               6089.65
524288              12101.27
1048576             26529.16

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.94
2                       6.00
4                       6.33
8                       7.28
16                      6.68
32                      7.03
64                      7.83
128                    16.39
256                    13.47
512                    18.57
1024                   27.75
2048                   75.26
4096                  149.71
8192                  225.86
16384                 589.84
32768                 960.56
65536                1844.09
131072               3255.56
262144               6120.48
524288              12065.45
1048576             27438.26

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.94
2                       6.03
4                       6.29
8                       7.25
16                      6.64
32                      7.07
64                      7.88
128                    16.00
256                    13.56
512                    18.53
1024                   27.77
2048                   75.17
4096                  149.69
8192                  225.37
16384                 589.05
32768                 957.80
65536                1859.10
131072               3322.78
262144               6117.94
524288              12130.23
1048576             26933.03

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       7.04
2                       6.04
4                       6.30
8                       7.46
16                      6.65
32                      7.05
64                      7.85
128                    16.44
256                    13.42
512                    18.70
1024                   27.74
2048                   75.31
4096                  150.07
8192                  225.96
16384                 589.80
32768                 956.99
65536                1840.86
131072               3283.32
262144               6090.49
524288              12104.83
1048576             26799.53

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       7.09
2                       6.09
4                       6.36
8                       7.24
16                      6.64
32                      7.04
64                      7.91
128                    16.28
256                    13.45
512                    18.66
1024                   27.89
2048                   75.45
4096                  149.82
8192                  225.34
16384                 590.39
32768                 963.38
65536                1837.62
131072               3306.49
262144               6076.85
524288              11928.02
1048576             27082.95

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.97
2                       6.04
4                       6.30
8                       7.24
16                      6.64
32                      7.08
64                      7.83
128                    16.17
256                    13.51
512                    18.55
1024                   27.78
2048                   75.26
4096                  149.72
8192                  225.49
16384                 589.33
32768                 958.05
65536                1871.48
131072               3284.60
262144               6140.95
524288              11996.69
1048576             28004.40

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.95
2                       6.02
4                       6.31
8                       7.25
16                      6.68
32                      7.05
64                      7.84
128                    16.00
256                    13.45
512                    18.51
1024                   27.75
2048                   75.34
4096                  149.75
8192                  225.70
16384                 589.10
32768                 956.27
65536                1853.65
131072               3346.66
262144               6096.11
524288              12079.91
1048576             26737.20
