
# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      27.50
2                      30.00
4                      31.13
8                      33.58
16                     39.27
32                     54.58
64                     78.34
128                   116.50
256                   190.35
512                   634.00
1024                 1407.78
2048                 2397.63
4096                 3315.08
8192                 5811.24
16384               25151.52
32768               50295.02
65536               87660.74
131072             165229.69

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      32.44
2                      31.34
4                      30.24
8                      35.08
16                     39.99
32                     56.25
64                     80.09
128                   117.99
256                   191.48
512                   636.06
1024                 1428.47
2048                 2404.50
4096                 3294.32
8192                 5700.92
16384               25259.38
32768               50410.89
65536               87880.84
131072             166239.76

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      31.96
2                      32.90
4                      32.80
8                      33.77
16                     43.40
32                     53.85
64                     78.37
128                   117.24
256                   187.91
512                   627.23
1024                 1412.07
2048                 2395.83
4096                 3317.37
8192                 5683.33
16384               25108.00
32768               50344.88
65536               87706.80
131072             164894.72

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      28.19
2                      31.79
4                      32.33
8                      33.49
16                     40.70
32                     53.63
64                     78.63
128                   118.72
256                   193.65
512                   641.31
1024                 1413.49
2048                 2399.54
4096                 3300.94
8192                 5885.97
16384               25241.25
32768               50312.80
65536               87938.85
131072             165184.22

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      30.48
2                      29.51
4                      33.27
8                      34.20
16                     39.67
32                     55.33
64                     78.38
128                   117.89
256                   191.52
512                   649.66
1024                 1411.81
2048                 2400.16
4096                 3308.81
8192                 5688.74
16384               25213.68
32768               50130.27
65536               88006.18
131072             166193.99

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      32.08
2                      30.31
4                      30.77
8                      34.69
16                     40.06
32                     54.45
64                     77.35
128                   116.71
256                   189.14
512                   637.78
1024                 1420.77
2048                 2409.78
4096                 3300.26
8192                 5671.01
16384               25374.90
32768               50206.22
65536               87822.72
131072             167286.94

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      32.10
2                      31.76
4                      31.32
8                      34.76
16                     39.85
32                     53.52
64                     78.02
128                   117.42
256                   190.91
512                   634.26
1024                 1411.60
2048                 2397.51
4096                 3283.38
8192                 5660.26
16384               25280.43
32768               50223.61
65536               87932.92
131072             165385.13

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      30.22
2                      30.81
4                      30.86
8                      32.96
16                     40.24
32                     53.42
64                     78.85
128                   116.38
256                   189.23
512                   625.53
1024                 1415.95
2048                 2403.00
4096                 3284.22
8192                 5665.32
16384               25316.89
32768               50249.16
65536               88271.33
131072             165524.32

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      32.07
2                      29.66
4                      30.79
8                      34.01
16                     40.61
32                     54.26
64                     79.29
128                   116.16
256                   189.28
512                   629.11
1024                 1416.16
2048                 2402.03
4096                 3315.21
8192                 5721.49
16384               25346.23
32768               50209.37
65536               87711.90
131072             166716.55

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      34.33
2                      34.73
4                      33.41
8                      34.04
16                     39.69
32                     54.30
64                     79.38
128                   115.98
256                   189.75
512                   642.12
1024                 1420.01
2048                 2398.82
4096                 3276.82
8192                 5677.08
16384               25305.01
32768               50407.50
65536               87966.05
131072             164991.95
