
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.78
2                      63.65
4                      63.83
8                      64.73
16                     14.93
32                     15.44
64                     16.47
128                    18.54
256                    21.34
512                    26.22
1024                   35.91
2048                   57.80
4096                  253.19
8192                  380.12
16384                 827.99
32768                1292.15
65536                3116.23
131072               5819.92
262144              11283.80
524288              21954.74
1048576             44555.17

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.33
2                      62.96
4                      63.93
8                      64.07
16                     14.95
32                     15.43
64                     16.51
128                    18.39
256                    21.25
512                    26.34
1024                   35.76
2048                   57.72
4096                  250.25
8192                  377.31
16384                 825.40
32768                1283.27
65536                3154.30
131072               5813.81
262144              11279.57
524288              21928.53
1048576             45444.44

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      64.09
2                      63.90
4                      64.19
8                      65.04
16                     15.05
32                     15.68
64                     16.77
128                    18.61
256                    21.39
512                    26.32
1024                   35.79
2048                   58.13
4096                  250.35
8192                  378.17
16384                 823.95
32768                1284.94
65536                3193.84
131072               5794.72
262144              11387.20
524288              22158.21
1048576             44403.19

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.25
2                      62.99
4                      63.34
8                      64.15
16                     14.93
32                     15.39
64                     16.44
128                    18.40
256                    21.28
512                    26.07
1024                   35.72
2048                   57.44
4096                  249.85
8192                  376.70
16384                 821.59
32768                1283.62
65536                3183.77
131072               5852.41
262144              11384.20
524288              21921.05
1048576             44343.54

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      64.63
2                      64.53
4                      64.73
8                      64.96
16                     15.35
32                     15.51
64                     16.61
128                    18.63
256                    21.24
512                    26.10
1024                   35.65
2048                   57.48
4096                  250.24
8192                  377.71
16384                 821.35
32768                1282.73
65536                3131.48
131072               5768.59
262144              11312.95
524288              22107.50
1048576             44392.06

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      64.35
2                      63.58
4                      63.99
8                      64.68
16                     14.96
32                     15.43
64                     16.51
128                    18.54
256                    21.39
512                    26.33
1024                   35.97
2048                   57.90
4096                  253.22
8192                  379.52
16384                 827.56
32768                1292.17
65536                3204.86
131072               5827.05
262144              11289.42
524288              22248.82
1048576             44351.19

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.97
2                      63.62
4                      63.35
8                      64.05
16                     14.84
32                     15.40
64                     16.41
128                    18.42
256                    21.27
512                    26.19
1024                   35.77
2048                   57.61
4096                  250.75
8192                  375.75
16384                 820.83
32768                1285.76
65536                3157.75
131072               5734.09
262144              11092.13
524288              22183.49
1048576             45037.69

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.29
2                      63.33
4                      63.38
8                      64.64
16                     14.89
32                     15.40
64                     16.36
128                    18.41
256                    21.28
512                    26.23
1024                   35.69
2048                   57.72
4096                  250.08
8192                  376.98
16384                 821.63
32768                1281.32
65536                3130.40
131072               5870.51
262144              11339.72
524288              22055.99
1048576             44856.72

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.91
2                      63.56
4                      63.88
8                      64.69
16                     14.93
32                     15.49
64                     16.50
128                    18.53
256                    21.40
512                    26.50
1024                   36.04
2048                   57.53
4096                  249.93
8192                  376.92
16384                 823.31
32768                1285.82
65536                3192.31
131072               5925.14
262144              11372.92
524288              22072.02
1048576             44496.19

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      63.68
2                      63.54
4                      63.84
8                      64.33
16                     14.93
32                     15.35
64                     16.44
128                    18.37
256                    21.25
512                    25.99
1024                   35.68
2048                   57.64
4096                  250.86
8192                  378.04
16384                 825.31
32768                1285.08
65536                3197.21
131072               5803.27
262144              11281.44
524288              22094.59
1048576             44794.76

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      64.09
2                      63.86
4                      64.75
8                      65.25
16                     15.34
32                     15.90
64                     16.54
128                    18.55
256                    21.47
512                    26.39
1024                   36.30
2048                   58.06
4096                  254.45
8192                  382.29
16384                 832.20
32768                1304.03
65536                3232.82
131072               5856.76
262144              11367.34
524288              21688.69
1048576             43965.67
