
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.64
2                      13.87
4                      14.33
8                      15.72
16                     17.15
32                     18.80
64                     22.23
128                    28.43
256                    47.27
512                    76.69
1024                  138.89
2048                  253.78

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.66
2                      13.87
4                      14.35
8                      15.68
16                     17.15
32                     18.76
64                     22.33
128                    28.44
256                    47.33
512                    76.66
1024                  138.86
2048                  253.38

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.70
2                      13.88
4                      14.33
8                      15.68
16                     17.24
32                     18.82
64                     22.33
128                    28.50
256                    47.25
512                    76.60
1024                  138.64
2048                  253.66

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.69
2                      13.88
4                      14.34
8                      15.69
16                     17.18
32                     18.86
64                     22.30
128                    28.42
256                    47.29
512                    76.67
1024                  138.81
2048                  253.75

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.68
2                      13.89
4                      14.40
8                      15.76
16                     17.31
32                     18.85
64                     22.37
128                    28.49
256                    47.27
512                    76.69
1024                  138.74
2048                  253.92

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.66
2                      13.85
4                      14.35
8                      15.62
16                     17.22
32                     18.81
64                     22.29
128                    28.45
256                    47.34
512                    76.59
1024                  138.68
2048                  253.74

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.67
2                      13.86
4                      14.37
8                      15.66
16                     17.20
32                     18.82
64                     22.29
128                    28.45
256                    47.43
512                    76.71
1024                  138.66
2048                  253.73

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.58
2                      13.86
4                      14.33
8                      15.66
16                     17.20
32                     18.81
64                     22.29
128                    28.49
256                    47.34
512                    76.72
1024                  138.82
2048                  253.55

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.67
2                      13.86
4                      14.31
8                      15.62
16                     17.19
32                     18.79
64                     22.29
128                    28.46
256                    47.42
512                    76.77
1024                  138.92
2048                  253.87

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.68
2                      13.86
4                      14.41
8                      15.70
16                     17.20
32                     18.78
64                     22.28
128                    28.42
256                    47.36
512                    76.65
1024                  138.76
2048                  253.51
