
# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6932.50
2                    6919.84
4                    6792.74
8                    6755.00
16                   6284.53
32                   5928.89
64                   5712.11
128                  5698.24
256                  5749.83
512                  7284.33
1024                 8217.89
2048                11988.03
4096                19078.83
8192                26872.64
16384               68564.23
32768              131243.56
65536              255831.71
131072             522523.87
262144            1030527.11
524288            2034994.55

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6893.04
2                    6829.35
4                    6710.71
8                    6688.10
16                   6255.63
32                   5922.81
64                   5679.35
128                  5706.47
256                  5756.78
512                  7213.88
1024                 8339.23
2048                12706.28
4096                20778.22
8192                26514.54
16384               92848.08
32768              131086.06
65536              255649.66
131072             522519.98
262144            1025765.85
524288            2039846.96

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6923.96
2                    6747.10
4                    6755.00
8                    6750.41
16                   6264.76
32                   5942.74
64                   5726.90
128                  5701.63
256                  5764.24
512                  7241.47
1024                 7745.22
2048                14365.03
4096                18135.40
8192                26374.28
16384               67688.19
32768              130675.97
65536              255622.93
131072             522232.96
262144            1025748.29
524288            2037910.35

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6904.14
2                    6931.38
4                    6766.31
8                    6748.37
16                   6275.55
32                   5939.17
64                   5718.89
128                  5711.73
256                  5782.04
512                  7217.52
1024                 8474.22
2048                13332.32
4096                19733.35
8192                27678.57
16384               66386.85
32768              130931.20
65536              255985.99
131072             542864.83
262144            1025160.65
524288            2039368.03

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6899.60
2                    6834.24
4                    6714.62
8                    6741.66
16                   6275.89
32                   5951.69
64                   5728.67
128                  5708.80
256                  5777.75
512                  7239.00
1024                 8021.21
2048                12257.39
4096                20648.68
8192                26481.52
16384               66563.70
32768              130686.05
65536              255771.00
131072             542556.55
262144            1024882.41
524288            2040068.75

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6924.74
2                    6903.94
4                    6771.64
8                    6754.68
16                   6283.56
32                   5956.59
64                   5736.78
128                  5708.08
256                  5766.82
512                  8227.83
1024                 8666.84
2048                13121.38
4096                23838.31
8192                26795.60
16384               66103.48
32768              130396.98
65536              255717.08
131072             522481.93
262144            1036057.70
524288            2033375.34

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    8485.33
2                    7180.53
4                    6758.46
8                    6740.04
16                   6300.77
32                   5930.06
64                   5744.45
128                  5707.28
256                  5769.39
512                  7251.60
1024                 8242.07
2048                13064.02
4096                18647.51
8192                26619.26
16384               64954.25
32768              130566.00
65536              255575.46
131072             522180.50
262144            1033455.68
524288            2034236.28

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    8113.73
2                    6719.26
4                    6603.24
8                    7343.02
16                   7364.72
32                   5949.72
64                   5719.46
128                  5752.08
256                  5706.66
512                  7278.78
1024                 7427.00
2048                12132.03
4096                17345.07
8192                26566.41
16384               66345.65
32768              131149.14
65536              255935.50
131072             544739.21
262144            1025205.68
524288            2037467.01

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6969.84
2                    6923.85
4                    6774.95
8                    6753.60
16                   6284.39
32                   5923.21
64                   5701.16
128                  5704.27
256                  5737.54
512                  7167.47
1024                 8134.17
2048                12859.60
4096                22435.37
8192                26698.01
16384               65471.48
32768              131162.73
65536              255887.48
131072             540452.39
262144            1025018.73
524288            2037442.37

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6910.92
2                    6873.95
4                    6745.99
8                    6726.28
16                   6279.55
32                   5928.85
64                   5716.57
128                  5696.13
256                  5730.42
512                  7265.41
1024                 8331.68
2048                12998.90
4096                20478.56
8192                26375.48
16384               65453.25
32768              131006.80
65536              255568.98
131072             553751.23
262144            1025554.39
524288            2038190.88

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6936.49
2                    6943.22
4                    6792.70
8                    6742.37
16                   6277.79
32                   5917.52
64                   5707.86
128                  5694.71
256                  5755.80
512                  7217.81
1024                 8262.60
2048                13039.25
4096                20469.05
8192                26461.76
16384               66284.39
32768              130637.83
65536              256073.78
131072             549367.39
262144            1025591.69
524288            2040356.68

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6858.90
2                    6822.76
4                    6769.75
8                    6740.80
16                   6263.19
32                   5936.81
64                   5718.04
128                  5693.56
256                  5752.62
512                  7319.33
1024                 7687.30
2048                13172.47
4096                19956.25
8192                26966.25
16384               72430.46
32768              141412.56
65536              255724.36
131072             521688.16
262144            1024712.99
524288            2037808.81

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                    6940.69
2                    6907.54
4                    6740.64
8                    6725.83
16                   6272.95
32                   5913.15
64                   5751.06
128                  5906.23
256                  5706.81
512                  7691.31
1024                 8868.40
2048                11369.93
4096                18918.49
8192                27004.62
16384               66975.04
32768              130512.92
65536              255610.79
131072             522068.99
262144            1036178.58
524288            2034287.67
