
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.70
2                       2.57
4                       2.48
8                       2.40
16                      2.44
32                      2.42
64                      2.46
128                     2.61
256                     2.75
512                     4.98
1024                    6.07
2048                    8.22
4096                   12.79
8192                   24.24
16384                  57.14
32768                 110.23
65536                  12.82
131072                 18.71
262144                 32.66
524288                 63.40
1048576               195.71

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.35
2                       2.19
4                       2.15
8                       2.11
16                      2.14
32                      2.16
64                      2.24
128                     2.37
256                     2.55
512                     3.19
1024                    3.83
2048                    5.48
4096                   11.07
8192                   20.10
16384                  46.19
32768                  94.74
65536                  10.79
131072                 16.29
262144                 28.88
524288                 69.95
1048576               186.68

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.92
2                       2.66
4                       2.62
8                       2.52
16                      2.49
32                      2.44
64                      2.51
128                     2.58
256                     2.76
512                     3.26
1024                    4.21
2048                    8.12
4096                   12.20
8192                   19.93
16384                  49.18
32768                 100.93
65536                  13.37
131072                 21.82
262144                 38.77
524288                 74.85
1048576               182.82

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.67
2                       2.52
4                       2.43
8                       2.37
16                      2.39
32                      2.36
64                      2.41
128                     2.53
256                     2.74
512                     3.32
1024                    3.93
2048                    5.55
4096                   13.08
8192                   20.72
16384                  49.78
32768                 109.21
65536                  13.49
131072                 21.47
262144                 37.58
524288                 72.52
1048576               172.00

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.30
2                       2.17
4                       2.10
8                       2.07
16                      2.10
32                      2.28
64                      2.18
128                     2.37
256                     2.52
512                     3.00
1024                    3.72
2048                    5.33
4096                    8.71
8192                   20.44
16384                  48.60
32768                  97.06
65536                  10.81
131072                 16.48
262144                 29.19
524288                 57.13
1048576               166.81

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.00
2                       2.66
4                       2.55
8                       2.50
16                      2.60
32                      2.51
64                      2.56
128                     2.70
256                     2.85
512                     3.32
1024                    4.26
2048                    8.77
4096                   13.44
8192                   21.63
16384                  59.29
32768                 118.99
65536                  13.00
131072                 20.06
262144                 34.79
524288                 68.68
1048576               185.87

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.02
2                       2.71
4                       2.70
8                       2.56
16                      2.57
32                      2.56
64                      2.62
128                     3.03
256                     2.93
512                     3.69
1024                    6.75
2048                    8.58
4096                   13.13
8192                   22.96
16384                  55.25
32768                 110.60
65536                  11.94
131072                 17.88
262144                 31.75
524288                 63.66
1048576               194.81

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.61
2                       2.51
4                       2.43
