
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.79
2                      28.89
4                      29.83
8                      31.40
16                     34.01
32                     39.92
64                     53.27
128                    84.44
256                   168.49
512                   278.36
1024                  568.72
2048                 1081.82
4096                 2169.16
8192                 4812.65
16384               14813.91
32768               34298.75
65536               74088.55
131072             167120.73
262144             333944.91

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.71
2                      29.11
4                      29.36
8                      31.33
16                     34.37
32                     40.09
64                     53.08
128                    83.88
256                   168.70
512                   277.06
1024                  569.22
2048                 1081.03
4096                 2165.54
8192                 4782.10
16384               14837.28
32768               34040.34
65536               74065.72
131072             167293.83
262144             334232.56

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.73
2                      28.74
4                      29.46
8                      31.37
16                     34.06
32                     39.74
64                     53.34
128                    84.10
256                   167.96
512                   277.72
1024                  568.29
2048                 1082.41
4096                 2166.29
8192                 4801.22
16384               14925.40
32768               34331.39
65536               74284.20
131072             166859.48
262144             334131.51

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.89
2                      28.89
4                      29.47
8                      31.39
16                     33.96
32                     39.63
64                     53.23
128                    84.08
256                   168.11
512                   277.47
1024                  568.63
2048                 1085.16
4096                 2163.79
8192                 4810.39
16384               14834.68
32768               33551.05
65536               73531.36
131072             167036.82
262144             333989.54

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.91
2                      29.08
4                      29.45
8                      31.49
16                     34.00
32                     39.78
64                     53.27
128                    83.85
256                   167.90
512                   277.36
1024                  567.90
2048                 1084.53
4096                 2166.00
8192                 4790.99
16384               14874.54
32768               34449.41
65536               74388.70
131072             167120.97
262144             334167.01
