
# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.82
2                       3.09
4                       3.07
8                       3.06
16                      3.05
32                      3.15
64                      3.16
128                     3.28
256                     3.68
512                     3.98
1024                    4.23
2048                    4.95
4096                    6.67
8192                    9.93
16384                  13.07
32768                  19.26
65536                  28.47
131072                 49.23
262144                 74.31
524288                140.80
1048576               348.27
2097152               761.03

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.76
2                       3.00
4                       3.00
8                       3.01
16                      3.01
32                      3.11
64                      3.13
128                     3.21
256                     3.63
512                     3.92
1024                    4.18
2048                    4.92
4096                    6.59
8192                    9.95
16384                  13.10
32768                  19.27
65536                  28.50
131072                 49.26
262144                 74.34
524288                140.88
1048576               335.91
2097152               752.74

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.90
2                       3.25
4                       3.23
8                       2.99
16                      2.99
32                      3.09
64                      3.10
128                     3.21
256                     3.58
512                     3.86
1024                    4.14
2048                    4.88
4096                    6.64
8192                   10.19
16384                  13.09
32768                  20.06
65536                  29.62
131072                 52.37
262144                 79.01
524288                146.63
1048576               354.27
2097152               765.13

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.74
2                       3.07
4                       3.04
8                       3.03
16                      3.04
32                      3.15
64                      3.16
128                     3.26
256                     3.65
512                     3.93
1024                    4.23
2048                    4.95
4096                    6.62
8192                    9.97
16384                  13.07
32768                  19.15
65536                  28.60
131072                 49.28
262144                 74.13
524288                140.10
1048576               341.00
2097152               750.93

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       3.83
2                       3.08
4                       3.05
8                       3.07
16                      3.06
32                      3.17
64                      3.15
128                     3.27
256                     3.65
512                     3.90
1024                    4.22
2048                    4.90
4096                    6.60
8192                    9.91
16384                  13.08
32768                  19.16
65536                  28.71
131072                 49.22
262144                 74.27
524288                140.37
1048576               337.70
2097152               758.99
