
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.09
2                      11.20
4                      10.64
8                      12.11
16                     17.58
32                     19.12
64                     22.58
128                    25.91
256                    44.67
512                    70.88
1024                  129.95
2048                  108.67
4096                  155.21
8192                  263.11
16384                 798.11
32768                1247.48
65536                2242.66
131072               3685.53
262144               7064.93
524288              14286.46
1048576             32096.56
2097152             74930.64

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.09
2                      11.21
4                      10.59
8                      12.09
16                     17.56
32                     19.09
64                     22.60
128                    25.97
256                    44.65
512                    70.96
1024                  130.04
2048                  109.25
4096                  155.39
8192                  261.28
16384                 797.08
32768                1237.29
65536                2187.44
131072               3826.41
262144               7095.96
524288              14760.83
1048576             31179.33
2097152             68059.41

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.99
2                      11.16
4                      10.63
8                      12.07
16                     17.61
32                     19.17
64                     22.64
128                    25.86
256                    44.66
512                    70.90
1024                  130.01
2048                  109.16
4096                  155.02
8192                  261.84
16384                 796.05
32768                1238.29
65536                2231.07
131072               3778.26
262144               7121.08
524288              14505.11
1048576             33903.85
2097152             71325.11

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.07
2                      11.16
4                      10.62
8                      12.13
16                     17.60
32                     19.17
64                     22.66
128                    25.97
256                    44.63
512                    70.89
1024                  129.87
2048                  109.29
4096                  155.38
8192                  260.96
16384                 799.65
32768                1238.18
65536                2266.82
131072               3875.53
262144               7096.51
524288              14373.61
1048576             30652.11
2097152             69239.88

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.15
2                      11.18
4                      10.64
8                      12.05
16                     17.56
32                     19.17
64                     22.64
128                    25.90
256                    44.67
512                    70.98
1024                  129.97
2048                  109.31
4096                  155.30
8192                  261.50
16384                 798.00
32768                1238.46
65536                2184.32
131072               3854.70
262144               7106.47
524288              14559.95
1048576             30747.11
2097152             68812.57

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.99
2                      11.28
4                      10.68
8                      12.08
16                     17.55
32                     19.14
64                     22.62
128                    25.94
256                    44.69
512                    70.84
1024                  129.95
2048                  108.79
4096                  154.96
8192                  262.18
16384                 797.57
32768                1236.54
65536                2310.84
131072               3804.61
262144               7140.97
524288              14733.72
1048576             31493.52
2097152             72311.81

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.07
2                      11.20
4                      10.62
8                      12.13
16                     17.54
32                     19.15
64                     22.61
128                    25.94
256                    44.65
512                    70.91
1024                  129.99
2048                  109.13
4096                  155.05
8192                  263.57
16384                 803.86
32768                1237.74
65536                2234.22
131072               3717.86
262144               7084.92
524288              14616.33
1048576             30537.85
2097152             69133.34

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.07
2                      11.24
4                      10.59
8                      12.06
16                     17.62
32                     19.18
64                     22.61
128                    25.92
256                    44.64
512                    70.99
1024                  129.76
2048                  109.02
4096                  155.05
8192                  261.39
16384                 799.52
32768                1239.91
65536                2226.97
131072               3908.17
262144               7132.90
524288              14516.23
1048576             31108.89
2097152             69986.51

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.15
2                      11.27
4                      10.62
8                      12.09
16                     17.50
32                     19.14
64                     22.62
128                    25.87
256                    44.66
512                    70.99
1024                  129.97
2048                  110.03
4096                  155.45
8192                  262.05
16384                 799.28
32768                1236.93
65536                2242.65
131072               3729.61
262144               7079.49
524288              14397.78
1048576             31622.12
2097152             70115.27

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      16.08
2                      11.17
4                      10.61
8                      12.11
16                     17.54
32                     19.12
64                     22.69
128                    25.89
256                    44.71
512                    70.91
1024                  129.95
2048                  109.14
4096                  155.03
8192                  261.00
16384                 795.44
32768                1235.73
65536                2188.16
131072               3888.98
262144               7156.42
524288              14471.69
1048576             35685.99
2097152             69396.08
