
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      32.27
2                      29.47
4                      28.04
8                      27.68
16                     29.34
32                     33.56
64                     45.39
128                    72.46
256                   136.76
512                   227.27
1024                  471.84
2048                  431.86
4096                  738.16
8192                 1549.71
16384                4176.80
32768                8342.95
65536               11765.30
131072              22056.03
262144              43579.99

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      32.90
2                      30.10
4                      28.06
8                      27.61
16                     29.37
32                     33.81
64                     45.29
128                    72.06
256                   136.25
512                   227.24
1024                  472.84
2048                  428.81
4096                  739.59
8192                 1524.97
16384                4201.08
32768                8365.18
65536               11770.09
131072              22045.80
262144              43642.65

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.42
2                      24.22
4                      26.00
8                      27.18
16                     29.62
32                     33.51
64                     45.32
128                    71.91
256                   135.91
512                   226.98
1024                  473.01
2048                  421.12
4096                  731.68
8192                 1524.87
16384                4176.64
32768                8414.77
65536               11775.00
131072              22048.17
262144              43654.48

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      24.80
2                      24.18
4                      26.03
8                      27.18
16                     29.26
32                     33.51
64                     45.26
128                    72.11
256                   136.34
512                   227.63
1024                  472.37
2048                  417.59
4096                  736.79
8192                 1524.89
16384                4170.63
32768                8376.77
65536               11789.82
131072              22012.84
262144              43641.06

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.09
2                      24.28
4                      26.29
8                      27.18
16                     29.61
32                     33.45
64                     45.23
128                    71.95
256                   135.91
512                   227.50
1024                  472.08
2048                  408.61
4096                  731.80
8192                 1527.16
16384                4186.91
32768                8400.90
65536               11787.34
131072              22035.91
262144              43553.49
