
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.68
2                      13.25
4                      13.20
8                      13.17
16                     13.83
32                     15.36
64                     17.71
128                    19.39
256                    22.63
512                    30.64
1024                   56.12
2048                  109.69

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.33
2                      11.17
4                      11.18
8                      11.37
16                     11.56
32                     12.52
64                     14.85
128                    17.24
256                    21.77
512                    30.61
1024                   56.33
2048                  110.79

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      14.23
2                      11.91
4                      12.14
8                      12.27
16                     12.51
32                     13.84
64                     15.74
128                    17.71
256                    22.15
512                    30.63
1024                   56.65
2048                  110.72

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      14.02
2                      11.85
4                      12.40
8                      12.48
16                     12.78
32                     14.32
64                     16.49
128                    17.93
256                    21.83
512                    30.63
1024                   56.06
2048                  110.06

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.67
2                       9.15
4                       9.21
8                       9.44
16                      9.74
32                     10.69
64                     12.56
128                    15.63
256                    21.26
512                    30.48
1024                   55.73
2048                  109.97

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.81
2                       8.83
4                       8.86
8                       9.04
16                      9.37
32                     10.26
64                     12.22
128                    15.53
256                    21.17
512                    30.45
1024                   56.28
2048                  110.69

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.86
2                      11.91
4                      11.85
8                      11.84
16                     12.41
32                     13.48
64                     15.72
128                    18.07
256                    22.29
512                    30.80
1024                   56.36
2048                  110.75

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.38
2                      11.30
4                      11.33
8                      11.47
16                     11.58
32                     12.77
64                     14.60
128                    17.46
256                    21.89
512                    30.70
1024                   56.07
2048                  110.37

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      12.00
2                      10.35
4                      10.59
8                      10.58
16                     10.94
32                     11.91
64                     14.16
128                    16.70
256                    21.66
512                    30.50
1024                   55.89
2048                  110.37

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.37
2                       9.91
4                       9.83
8                      10.16
16                     10.46
32                     11.53
64                     13.38
128                    16.26
256                    21.33
512                    30.57
1024                   56.05
2048                  110.60
