
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.03
2                       9.93
4                       9.92
8                      10.01
16                     10.10
32                     10.80
64                     11.53
128                    12.90
256                    14.36
512                    16.85
1024                   21.25
2048                   30.59
4096                   46.48
8192                   79.22
16384                 150.57
32768                 278.61
65536                 537.62
131072               1273.27
262144               2805.96
524288               6089.14
1048576             12833.31

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.01
2                       9.95
4                       9.99
8                      10.07
16                     10.13
32                     10.80
64                     11.48
128                    12.98
256                    14.35
512                    16.92
1024                   21.45
2048                   30.62
4096                   46.28
8192                   78.83
16384                 149.49
32768                 277.38
65536                 533.31
131072               1263.82
262144               2818.09
524288               6069.13
1048576             12788.50

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.09
2                       9.92
4                       9.89
8                      10.00
16                     10.02
32                     10.77
64                     11.34
128                    12.90
256                    14.33
512                    16.86
1024                   21.40
2048                   30.78
4096                   46.72
8192                   79.13
16384                 150.82
32768                 280.15
65536                 538.58
131072               1273.86
262144               2830.60
524288               6101.07
1048576             12811.67

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.96
2                       9.89
4                       9.85
8                       9.96
16                     10.03
32                     10.65
64                     11.34
128                    12.87
256                    14.35
512                    16.91
1024                   21.40
2048                   30.76
4096                   46.75
8192                   79.19
16384                 150.65
32768                 279.00
65536                 537.88
131072               1272.44
262144               2808.28
524288               6096.86
1048576             12783.37

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.22
2                       9.95
4                       9.88
8                      10.01
16                     10.01
32                     10.66
64                     11.66
128                    12.91
256                    14.38
512                    16.93
1024                   21.38
2048                   30.97
4096                   46.71
8192                   79.36
16384                 151.52
32768                 281.65
65536                 539.23
131072               1274.78
262144               2834.10
524288               6105.45
1048576             12777.97

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.23
2                       9.90
4                       9.98
8                       9.96
16                     10.01
32                     10.70
64                     11.40
128                    12.87
256                    14.33
512                    16.86
1024                   21.40
2048                   30.75
4096                   46.58
8192                   79.35
16384                 150.87
32768                 280.48
65536                 538.14
131072               1270.88
262144               2827.99
524288               6085.91
1048576             12704.17

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.06
2                       9.93
4                       9.87
8                       9.97
16                      9.99
32                     10.65
64                     11.42
128                    12.88
256                    14.33
512                    16.83
1024                   21.36
2048                   30.75
4096                   46.75
8192                   79.26
16384                 151.30
32768                 280.10
65536                 537.93
131072               1273.18
262144               2821.12
524288               6087.24
1048576             12821.48

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.13
2                       9.86
4                       9.93
8                       9.83
16                      9.91
32                     10.51
64                     11.22
128                    12.74
256                    14.17
512                    16.65
1024                   21.08
2048                   30.22
4096                   45.91
8192                   78.46
16384                 150.03
32768                 278.33
65536                 532.40
131072               1264.11
262144               2807.41
524288               6083.68
1048576             12761.14

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.88
2                       9.76
4                       9.72
8                       9.81
16                      9.94
32                     10.46
64                     11.21
128                    12.71
256                    14.14
512                    16.66
1024                   21.05
2048                   30.35
4096                   46.05
8192                   78.29
16384                 149.58
32768                 275.78
65536                 531.53
131072               1262.05
262144               2795.80
524288               5963.17
1048576             12635.05

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.03
2                       9.96
4                       9.94
8                      10.02
16                     10.04
32                     10.60
64                     11.26
128                    12.81
256                    14.20
512                    16.72
1024                   21.18
2048                   30.41
4096                   46.04
8192                   78.82
16384                 149.52
32768                 277.68
65536                 534.94
131072               1266.65
262144               2802.52
524288               6074.02
1048576             12816.39

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.11
2                       9.91
4                       9.89
8                      10.04
16                     10.02
32                     10.64
64                     11.37
128                    12.85
256                    14.31
512                    16.87
1024                   21.32
2048                   30.69
4096                   46.59
8192                   79.18
16384                 151.08
32768                 280.49
65536                 536.88
131072               1272.48
262144               2820.51
524288               6076.64
1048576             12754.31
