
# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      42.22
2                      40.01
4                      42.17
8                      46.58
16                     61.10
32                     80.45
64                    110.48
128                   197.96
256                   321.44
512                  1085.56
1024                 1779.91
2048                 2700.92
4096                 5532.43
8192                10195.08
16384               31516.03
32768               66132.31
65536              119830.26
131072             233010.95

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      44.86
2                      41.45
4                      44.77
8                      46.92
16                     60.12
32                     84.43
64                    113.71
128                   197.98
256                   327.54
512                   789.74
1024                 1496.33
2048                 2710.10
4096                 5512.32
8192                10170.32
16384               32717.34
32768               66005.15
65536              121583.75
131072             235459.96

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      43.48
2                      38.26
4                      43.25
8                      46.93
16                     61.76
32                     79.50
64                    111.80
128                   197.29
256                   326.17
512                   782.06
1024                 1496.55
2048                 2709.24
4096                 5514.23
8192                10206.59
16384               32421.92
32768               65669.26
65536              121247.03
131072             235131.40

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      42.13
2                      41.21
4                      42.43
8                      47.48
16                     60.13
32                     79.12
64                    109.77
128                   197.36
256                   323.11
512                   838.85
1024                 1492.82
2048                 2707.02
4096                 5521.88
8192                10184.71
16384               33940.98
32768               65298.97
65536              122659.61
131072             237078.21

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      41.25
2                      38.76
4                      42.64
8                      46.26
16                     62.66
32                     88.03
64                    112.44
128                   195.66
256                   341.92
512                   772.10
1024                 1494.41
2048                 2699.68
4096                 5505.37
8192                10177.18
16384               32912.27
32768               65676.39
65536              121293.89
131072             233469.88

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      42.72
2                      40.77
4                      42.32
8                      45.80
16                     61.20
32                     79.78
64                    110.58
128                   197.66
256                   325.26
512                   783.52
1024                 1487.97
2048                 2717.13
4096                 5500.97
8192                10172.16
16384               33539.35
32768               66644.53
65536              122430.28
131072             235197.04

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      43.11
2                      39.61
4                      41.78
8                      46.66
16                     60.56
32                     80.35
64                    124.21
128                   200.38
256                   327.04
512                   781.27
1024                 1517.71
2048                 2707.15
4096                 5551.10
8192                10180.96
16384               34647.41
32768               65900.93
65536              121986.18
131072             234434.42

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      43.94
2                      43.11
4                      43.02
8                      45.01
16                     60.56
32                     78.70
64                    110.04
128                   195.62
256                   326.51
512                   779.24
1024                 1492.87
2048                 2709.73
4096                 5630.75
8192                13733.84
16384               34749.77
32768               65567.36
65536              119970.13
131072             234549.49

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      45.28
2                      38.79
4                      41.66
8                      46.33
16                     62.50
32                     77.18
64                    111.17
128                   199.16
256                   320.58
512                   777.27
1024                 1579.62
2048                 2713.14
4096                 5586.62
8192                10179.88
16384               34812.55
32768               65882.60
65536              120654.25
131072             232563.31

# OSU MPI Allgather Latency Test v5.6.3
# Size       Avg Latency(us)
1                      42.37
2                      42.62
4                      42.48
8                      47.51
16                     62.10
32                     80.32
64                    110.27
128                   195.68
256                   327.09
512                   781.34
1024                 1497.09
2048                 2714.77
4096                 5520.42
8192                10219.90
16384               33144.76
32768               65572.82
65536              123388.26
131072             233971.80
