4KB 2.7128919999999996 1.2581980000000001 1.396264 2.672108 2.190308 2.178052 1.9792059999999998
8KB 6.071554 2.5244940000000002 3.135748 5.429196 5.085532 3.664754 4.173234000000001
16KB 16.52822 5.882631999999999 6.705106 13.865888 14.477874 8.385638 8.892356
32KB 40.087258 11.965546 13.47871 29.843532 36.041964 16.421558 18.153474
64KB 85.43613400000001 20.422639999999998 26.674232 60.985125999999994 78.14278200000001 25.808154 36.277
