128KB 20.526400000000002 8.994442 32.473884999999996 7.852425 8.320165999999999 7.01649 6.627309 5.504325
512KB 83.701244 35.060621 133.760247 33.470378 33.951611 33.193681 31.3677 24.663866000000002
1MB 175.023864 70.64647000000001 270.57064399999996 67.690123 67.608859 64.88127399999999 61.912962 49.685718
2MB 397.846112 182.656464 607.773681 159.939349 161.80456099999998 154.678612 148.501691 124.379485
