1KB 0.11966299999999999 0.062162999999999996 0.256271 0.12229000000000001 0.07220399999999999 0.078458 0.082736 0.040438
2KB 0.212376 0.11569499999999999 0.496418 0.170137 0.108404 0.12036 0.11599 0.06335
4KB 0.401666 0.493993 0.9579869999999999 0.25914 0.192056 0.24341 0.239175 0.132336
8KB 0.7869579999999999 0.745642 1.858552 0.43361900000000003 0.459486 0.466623 0.456283 0.319193
16KB 2.515698 2.136526 3.7660929999999997 0.98533 1.0128300000000001 0.868491 0.8577290000000001 0.690903
32KB 5.144529 3.672497 7.837372 2.2411779999999997 2.00491 1.707763 1.6561569999999999 1.396752
