4KB 0.227153 0.245242 0.18145599999999998 0.631796 0.123824
8KB 0.417323 0.410574 0.43773399999999996 0.783846 0.303267
16KB 1.598384 0.8851140000000001 0.983637 1.126354 0.703333
32KB 2.508886 2.1341080000000003 2.002233 1.45682 1.326085
64KB 4.229683 3.426925 4.057085 2.9461280000000003 2.663683
