
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.96
2                      10.67
4                      11.06
8                      11.79
16                     12.44
32                     13.21
64                     14.59
128                    18.03
256                    24.02
512                    39.08
1024                   67.58
2048                   97.09
4096                  140.16
8192                  243.95
16384                 464.39
32768                1057.44
65536                2348.84
131072               8351.45
262144              16345.41
524288              28968.79
1048576             48343.04
2097152             84814.39

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.78
2                      10.72
4                      11.05
8                      11.72
16                     12.39
32                     13.12
64                     14.31
128                    17.64
256                    23.75
512                    39.34
1024                   66.54
2048                   96.88
4096                  141.36
8192                  244.42
16384                 465.28
32768                1056.35
65536                2342.11
131072               8399.31
262144              16444.02
524288              28791.47
1048576             46840.64
2097152             81079.29

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      12.53
2                      10.70
4                      11.10
8                      11.79
16                     12.44
32                     13.13
64                     14.34
128                    17.67
256                    23.87
512                    39.44
1024                   67.49
2048                   97.15
4096                  139.88
8192                  243.47
16384                 466.37
32768                1053.14
65536                2339.92
131072               8361.78
262144              16462.43
524288              28806.17
1048576             46763.15
2097152             80683.92

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.88
2                      10.79
4                      11.17
8                      11.90
16                     13.17
32                     13.21
64                     14.40
128                    17.63
256                    24.11
512                    38.78
1024                   66.53
2048                   97.24
4096                  142.34
8192                  244.95
16384                 467.24
32768                1059.36
65536                2344.32
131072               8394.28
262144              16456.54
524288              28791.27
1048576             46718.31
2097152             80719.99

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.52
2                      10.60
4                      10.99
8                      12.42
16                     12.26
32                     12.96
64                     14.24
128                    17.76
256                    23.75
512                    38.48
1024                   66.95
2048                   96.68
4096                  140.27
8192                  243.37
16384                 465.23
32768                1055.53
65536                2349.13
131072               8414.49
262144              16434.88
524288              28776.83
1048576             46839.62
2097152             80560.32

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.77
2                      10.67
4                      11.03
8                      11.70
16                     13.11
32                     13.08
64                     14.35
128                    17.69
256                    23.99
512                    38.86
1024                   67.12
2048                   97.30
4096                  140.16
8192                  242.45
16384                 464.86
32768                1056.23
65536                2341.58
131072               8381.71
262144              16456.69
524288              28821.75
1048576             46843.84
2097152             80162.40

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.73
2                      10.67
4                      11.02
8                      11.68
16                     12.36
32                     13.02
64                     14.31
128                    17.64
256                    23.83
512                    38.79
1024                   68.12
2048                   96.87
4096                  140.94
8192                  244.03
16384                 463.74
32768                1055.15
65536                2342.20
131072               8418.29
262144              16460.18
524288              28768.57
1048576             46852.83
2097152             80535.60

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.85
2                      10.65
4                      11.00
8                      12.45
16                     12.39
32                     13.06
64                     14.27
128                    17.58
256                    23.72
512                    38.53
1024                   66.43
2048                   97.12
4096                  140.03
8192                  242.56
16384                 464.29
32768                1053.42
65536                2347.51
131072               8360.41
262144              16453.40
524288              28729.63
1048576             46728.65
2097152             80371.32

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.86
2                      10.79
4                      11.16
8                      12.61
16                     12.51
32                     13.22
64                     14.46
128                    17.70
256                    23.94
512                    38.27
1024                   66.62
2048                   97.18
4096                  140.19
8192                  243.14
16384                 467.56
32768                1058.79
65536                2350.41
131072               8417.79
262144              16452.32
524288              28757.95
1048576             46911.94
2097152             80991.68

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.57
2                      11.39
4                      11.06
8                      11.81
16                     12.43
32                     13.09
64                     14.28
128                    17.69
256                    23.87
512                    39.67
1024                   66.72
2048                   97.40
4096                  142.33
8192                  242.76
16384                 464.93
32768                1058.47
65536                2346.03
131072               8404.97
262144              16439.41
524288              28786.11
1048576             46816.33
2097152             80528.23
