
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.10
2                      11.42
4                      11.42
8                      11.80
16                     13.26
32                     12.96
64                     15.53
128                    19.56
256                    29.81
512                    40.93
1024                   69.59
2048                  101.11
4096                  201.01
8192                  408.43
16384                 815.95
32768                1802.86
65536                3822.16
131072              12265.78
262144              24243.19
524288              43850.51
1048576             73818.70
2097152            141539.16

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      11.06
2                      10.35
4                      11.01
8                      11.76
16                     12.14
32                     13.96
64                     15.35
128                    19.76
256                    28.30
512                    40.90
1024                   68.67
2048                  100.94
4096                  200.53
8192                  404.66
16384                 811.42
32768                1800.81
65536                3803.31
131072              12281.00
262144              24247.70
524288              43905.09
1048576             74369.47
2097152            143188.86

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.07
2                      10.37
4                      11.04
8                      11.76
16                     12.20
32                     12.96
64                     15.33
128                    19.86
256                    29.30
512                    40.83
1024                   69.44
2048                  101.02
4096                  200.79
8192                  405.39
16384                 815.80
32768                1838.41
65536                3824.29
131072              12343.87
262144              24240.21
524288              43803.99
1048576             73852.77
2097152            140779.12

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.37
2                      10.46
4                      11.09
8                      11.82
16                     12.25
32                     15.23
64                     15.53
128                    20.74
256                    28.44
512                    41.40
1024                   68.84
2048                  102.01
4096                  201.85
8192                  407.25
16384                 816.40
32768                1812.95
65536                3819.41
131072              12307.90
262144              24251.40
524288              43838.57
1048576             73364.81
2097152            140552.15

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.07
2                      10.53
4                      12.10
8                      12.06
16                     14.50
32                     12.97
64                     15.33
128                    19.53
256                    29.71
512                    41.82
1024                   68.78
2048                  101.23
4096                  201.99
8192                  404.31
16384                 809.34
32768                1803.62
65536                3824.26
131072              12285.95
262144              24276.59
524288              43899.53
1048576             74118.86
2097152            142836.21

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.07
2                      10.38
4                      11.06
8                      12.82
16                     12.20
32                     12.95
64                     15.55
128                    19.64
256                    29.66
512                    41.39
1024                   68.74
2048                  100.95
4096                  200.74
8192                  406.28
16384                 823.41
32768                1804.12
65536                3805.13
131072              12297.34
262144              24274.63
524288              43899.01
1048576             73865.90
2097152            140901.17

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      12.15
2                      10.39
4                      11.01
8                      11.79
16                     12.23
32                     13.68
64                     16.38
128                    19.50
256                    28.72
512                    40.81
1024                   68.63
2048                  100.86
4096                  200.85
8192                  397.13
16384                 813.42
32768                1806.82
65536                3813.11
131072              12306.18
262144              24210.14
524288              43873.40
1048576             74120.29
2097152            140989.18

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.06
2                      10.39
4                      11.02
8                      11.80
16                     12.20
32                     15.09
64                     15.40
128                    19.73
256                    28.80
512                    41.00
1024                   68.68
2048                  100.80
4096                  200.63
8192                  404.45
16384                 814.66
32768                1817.02
65536                3813.98
131072              12326.22
262144              24230.81
524288              43831.13
1048576             73690.94
2097152            141470.37

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.12
2                      10.41
4                      11.05
8                      11.80
16                     13.22
32                     13.06
64                     15.32
128                    19.60
256                    28.40
512                    41.87
1024                   68.59
2048                  100.94
4096                  201.06
8192                  398.49
16384                 816.24
32768                1816.04
65536                3812.56
131072              12285.19
262144              24225.81
524288              43782.72
1048576             73339.18
2097152            140472.66

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.02
2                      10.35
4                      10.99
8                      11.78
16                     13.23
32                     12.93
64                     15.29
128                    19.78
256                    29.24
512                    40.82
1024                   68.83
2048                  100.96
4096                  200.61
8192                  407.95
16384                 812.59
32768                1808.88
65536                3796.70
131072              12296.18
262144              24289.07
524288              43934.32
1048576             74153.36
2097152            142693.79
