1B 43.77999999999999 41.503 47.474 114.632
2B 43.47199999999999 40.402 47.782 113.35
4B 41.998 41.311 47.89299999999999 113.907
8B 44.45699999999999 43.761 51.464 116.028
16B 40.871 40.258 48.089 111.501
32B 43.85700000000001 43.10899999999999 52.127 115.02
