32KB 8.440496999999999 9.058131999999999 4.872793 8.784588 7.490869000000001 3.624268 2.148759 2.3070880000000002 8.297558 8.433003999999999 2.158875
64KB 15.719233000000003 18.599404 8.557502000000001 15.883905000000002 14.872224000000001 4.760476000000001 3.602532 3.724625 16.108412 16.461614 4.541462
128KB 30.180562 37.972613999999986 16.965622 25.666413000000006 30.376935 9.145703 7.528042000000001 7.756396999999999 32.098563999999996 33.282654 14.136541
256KB 60.24207799999999 77.280568 33.292662 46.143409 63.60005099999999 18.30998 16.029679 16.613623 64.270004 66.95681199999999 28.402357
