128KB 9.138473000000001 25.666413000000002 30.30525599999999 9.12781
256KB 18.434698 46.143409 63.62878300000001 18.282627
512KB 37.180065 99.32126200000002 127.096273 36.965596
1MB 75.31037100000002 224.297846 249.852652 75.083514
2MB 153.901626 440.044355 492.287836 153.190777
