4KB 0.469729 1.161497 0.49938299999999997 0.461066
8KB 0.7165959999999999 1.969504 1.066558 0.7113079999999999
16KB 2.468534000000001 4.900392 3.76405 2.295532
32KB 3.5818649999999996 8.784588 7.482125999999999 3.619812
64KB 4.750850000000001 15.883905 14.920774 4.742756
