64 12.274 11.667 20.777 81.146
128 15.573 14.633 30.735 85.146
256 21.519 19.45 46.708 96.56099999999999
512 30.813 27.405 69.938 100.798
1K 56.664 50.411 118.812 116.396
2K 109.246 95.415 200.798 146.441
