128KB 16.912298999999997 38.23410599999999 16.880794 9.138473000000001 30.30525599999999 9.12781 7.665896000000001 8.249521
512KB 66.60381399999999 151.825431 66.458236 37.180065 127.096273 36.965596 33.082742 34.294048
2MB 312.030031 719.2576379999999 309.014573 153.901626 492.287836 153.190777 134.88154999999998 135.633941
