64B 21.401 72.275 29.931 32.259
128B 24.955 79.40299999999999 33.641999999999996 36.336
256B 30.532 88.57 40.148999999999994 42.855999999999995
512B 40.40600000000001 100.825 49.672999999999995 53.306
1KB 67.23400000000001 120.98700000000001 71.65700000000001 76.564
2KB 147.555 160.995 107.96600000000001 121.80999999999999
