1KB 0.11970099999999999 0.185081 0.182203 0.062185000000000004 0.152451 0.253614 0.126217 0.071968 0.082298 0.08242000000000001 0.241189
2KB 0.21201699999999998 0.31262 0.253228 0.11635899999999999 0.261998 0.309373 0.16423400000000002 0.108369 0.12833699999999998 0.115336 0.453593
4KB 0.39936900000000003 0.5450309999999999 0.383459 0.46897000000000005 0.487601 0.453111 0.259031 0.19063999999999998 0.263021 0.24152099999999999 0.880796
8KB 0.7838740000000001 1.152759 0.7814180000000001 0.7186520000000001 1.064653 0.708584 0.433299 0.44760700000000003 0.497505 0.45590499999999995 1.72919
16KB 2.553381 4.632854 2.496145 2.219845 3.745682 2.145665 0.9548920000000001 0.998127 0.935584 0.867092 3.593529
32KB 4.722069 9.639089 4.699771 3.5265410000000004 7.108173 3.592791 2.252554 1.9802570000000002 1.825972 1.676123 7.486893
