0.0 384.418 400
0.2 1639.754 1500
0.4 799.508 800
0.6000000000000001 404.33 550

1.0 1637.99 2000
1.2000000000000002 3034.349999999999 3500
1.4000000000000001 3383.702 3800
1.6 1571.36

2.0 2514.55 3000
2.2 5549.412 6000
2.4000000000000004 6566.118 7000
2.6 2497.37 3000
