128KB 9.138473000000001 7.665896000000001 8.249521 32.098564
256KB 18.434698 16.232467999999997 16.906064 64.270004
512KB 37.180065 33.082742 34.294048 118.36830400000001
1MB 75.31037100000002 67.07570999999999 68.608545 214.767717
2MB 153.901626 134.88154999999998 135.633941 418.318424
