128KB 21.696955999999997 29.94312 8.117253 7.1853549999999995 28.138080000000002 12.82171
512KB 86.698923 119.026207 32.049092 31.452219 101.783073 45.106794
1MB 173.39132500000002 232.33701399999998 66.196808 63.566148 184.173236 73.248929
2MB 346.830016 466.88062 136.570415 127.410486 353.075221 126.432351
