4KB 1.0192780000000001 0.552211 0.383903 1.1429639999999999 0.487801 0.452836 0.259646 0.25637400000000005 0.23915999999999998 0.22778700000000002 0.202632
8KB 1.972501 1.162628 0.7765700000000001 1.898134 1.063588 0.708876 0.4332 0.824218 0.43989 0.405618 0.42762700000000003
16KB 4.431255 4.801248999999999 2.506734 4.65508 3.756013 2.1306410000000002 0.950212 4.065005 0.9175220000000001 0.84656 1.0133809999999999
32KB 8.360209999999999 9.414736000000001 4.773473 8.622319 7.0970770000000005 3.5773699999999997 2.204022 7.832283 2.191881 2.0204020000000003 2.3699920000000003
