64B 12.274 84.26299999999999 25.715999999999998 28.173000000000002
128B 15.573 78.47500000000001 29.122000000000003 31.556
256B 21.519 85.483 35.823 38.383
512B 30.813 95.70899999999999 44.914 48.576
1KB 56.664 115.16499999999999 65.994 71.02000000000001
2KB 109.246 153.06300000000002 100.93699999999998 114.04
