64B 21.401 20.648 26.129 274.359
128B 24.955 23.821 38.16 282.661
256B 30.532 28.574 58.187 287.701
512B 40.40600000000001 36.914 87.773 240.549
1KB 67.23400000000001 60.72500000000001 152.939 253.175
2KB 147.555 107.322 262.586 334.718
