1 8.791 9.325 11.104 83.29799999999999
2 8.298999999999998 8.181 11.241 76.63500000000002
4 9.339000000000002 8.248000000000001 11.977 77.14099999999999
8 10.386 8.488000000000001 13.252 77.65099999999998
16 11.549 8.925 14.219 77.73299999999999
32 10.415 9.747 16.403 79.32300000000001
