128KB 8.433307000000001 29.649920999999992 8.371563 7.313090000000001 8.464553
512KB 33.304345 120.927357 33.278122 31.909212 34.930249
2MB 139.85017000000002 474.26792800000004 140.07916 129.181389 134.57984399999998
