
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      38.96
2                      55.45
4                      54.95
8                      55.79
16                     36.32
32                     36.76
64                     54.07
128                    57.07
256                    62.84
512                    73.81
1024                  107.78
2048                  165.30
4096                  284.46
8192                  505.67
16384                 437.24
32768                 676.75
65536                1231.00
131072               2293.18
262144               3840.08
524288               7323.53
1048576             14146.29

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      38.16
2                      54.51
4                      54.46
8                      55.23
16                     36.04
32                     36.67
64                     54.93
128                    58.61
256                    62.78
512                    73.74
1024                  108.39
2048                  165.28
4096                  286.18
8192                  509.80
16384                 439.25
32768                 676.59
65536                1233.63
131072               2295.63
262144               3839.95
524288               7330.69
1048576             14196.36

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      37.73
2                      54.02
4                      53.25
8                      53.79
16                     35.52
32                     36.53
64                     55.80
128                    58.07
256                    62.84
512                    73.55
1024                  108.40
2048                  165.68
4096                  286.75
8192                  508.36
16384                 437.97
32768                 677.28
65536                1231.13
131072               2298.18
262144               3873.15
524288               7352.55
1048576             14213.69

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      37.55
2                      52.75
4                      52.42
8                      52.62
16                     35.65
32                     36.38
64                     53.41
128                    57.42
256                    63.24
512                    74.30
1024                  109.26
2048                  164.63
4096                  287.20
8192                  506.01
16384                 439.09
32768                 675.48
65536                1236.12
131072               2296.92
262144               3884.40
524288               7342.21
1048576             14146.88

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      40.27
2                      55.64
4                      55.33
8                      56.03
16                     37.42
32                     37.13
64                     54.00
128                    57.29
256                    63.02
512                    73.93
1024                  108.61
2048                  165.21
4096                  284.90
8192                  508.18
16384                 437.44
32768                 675.62
65536                1234.84
131072               2294.42
262144               3868.23
524288               7353.50
1048576             14293.40

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      38.44
2                      51.59
4                      51.34
8                      52.06
16                     36.83
32                     37.39
64                     53.40
128                    57.53
256                    63.18
512                    73.94
1024                  108.56
2048                  166.73
4096                  287.95
8192                  505.06
16384                 437.36
32768                 677.20
65536                1237.54
131072               2297.48
262144               3870.91
524288               7365.60
1048576             14189.78

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      38.16
2                      52.99
4                      52.80
8                      53.30
16                     36.19
32                     37.35
64                     53.79
128                    57.26
256                    63.06
512                    74.15
1024                  108.69
2048                  165.92
4096                  286.29
8192                  507.58
16384                 438.76
32768                 676.93
65536                1231.07
131072               2303.94
262144               3891.57
524288               7336.98
1048576             14206.40

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      39.34
2                      55.68
4                      55.71
8                      56.40
16                     37.97
32                     38.77
64                     55.60
128                    57.26
256                    63.04
512                    73.94
1024                  108.56
2048                  164.34
4096                  286.49
8192                  509.40
16384                 445.10
32768                 676.20
65536                1228.60
131072               2292.59
262144               3855.33
524288               7302.57
1048576             14202.32

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      38.47
2                      53.30
4                      52.86
8                      53.33
16                     36.03
32                     36.50
64                     53.92
128                    57.52
256                    63.06
512                    74.11
1024                  108.51
2048                  165.41
4096                  283.70
8192                  506.52
16384                 438.90
32768                 675.25
65536                1237.78
131072               2298.75
262144               3868.33
524288               7379.85
1048576             14280.36

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      38.98
2                      54.29
4                      53.58
8                      54.14
16                     36.47
32                     36.72
64                     54.60
128                    57.27
256                    63.00
512                    74.04
1024                  108.14
2048                  165.61
4096                  284.27
8192                  508.17
16384                 438.41
32768                 674.46
65536                1233.81
131072               2287.03
262144               3872.14
524288               7337.80
1048576             14163.28

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      39.08
2                      54.40
4                      54.32
8                      54.86
16                     36.55
32                     36.44
64                     53.62
128                    57.24
256                    63.11
512                    74.22
1024                  108.50
2048                  164.87
4096                  288.78
8192                  510.14
16384                 437.01
32768                 676.17
65536                1232.30
131072               2309.16
262144               3878.48
524288               7304.57
1048576             14178.38
