
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.52
2                      42.09
4                      43.16
8                      45.17
16                     41.43
32                     44.85
64                     47.04
128                    51.84
256                    59.29
512                    74.63
1024                  114.24
2048                  192.03

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.10
2                      41.52
4                      42.40
8                      44.56
16                     40.87
32                     44.15
64                     46.36
128                    51.83
256                    59.20
512                    74.63
1024                  113.90
2048                  192.09

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      41.14
2                      39.95
4                      40.87
8                      43.15
16                     39.59
32                     42.63
64                     45.23
128                    50.97
256                    58.80
512                    74.72
1024                  114.53
2048                  193.16

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      42.23
2                      40.90
4                      41.69
8                      44.06
16                     40.43
32                     43.39
64                     46.05
128                    51.56
256                    58.99
512                    74.48
1024                  114.16
2048                  192.02

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      42.83
2                      41.06
4                      41.91
8                      44.46
16                     40.80
32                     43.83
64                     46.42
128                    51.89
256                    59.27
512                    74.57
1024                  114.53
2048                  192.68

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      41.81
2                      40.74
4                      41.46
8                      43.85
16                     40.24
32                     43.04
64                     46.04
128                    51.47
256                    58.95
512                    74.62
1024                  114.56
2048                  192.47

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      41.30
2                      40.18
4                      41.05
8                      43.46
16                     39.74
32                     42.74
64                     45.50
128                    50.86
256                    58.90
512                    74.54
1024                  114.58
2048                  192.44

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      41.47
2                      40.46
4                      41.30
8                      43.67
16                     40.16
32                     42.87
64                     45.54
128                    51.21
256                    58.95
512                    74.46
1024                  114.67
2048                  192.40

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      41.28
2                      40.18
4                      40.93
8                      43.55
16                     39.93
32                     42.96
64                     45.48
128                    51.12
256                    58.91
512                    74.51
1024                  114.42
2048                  193.08

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.17
2                      41.87
4                      42.42
8                      44.93
16                     40.87
32                     44.48
64                     46.52
128                    52.11
256                    59.23
512                    74.70
1024                  114.34
2048                  192.35
