
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      19.11
2                      17.30
4                      17.21
8                      17.40
16                     17.44
32                     17.92
64                     18.80
128                    19.76
256                    22.57
512                    23.98
1024                   28.11
2048                   34.42
4096                   48.79
8192                   77.35
16384                 297.01
32768                 417.40
65536                 713.61
131072               1624.87
262144               3667.43
524288               7312.20
1048576             14785.74

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.06
2                      17.17
4                      17.87
8                      18.17
16                     17.56
32                     18.36
64                     18.72
128                    20.10
256                    22.80
512                    23.99
1024                   27.72
2048                   34.44
4096                   49.53
8192                   77.77
16384                 297.43
32768                 415.84
65536                 717.46
131072               1641.20
262144               3657.68
524288               7379.58
1048576             14971.10

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.34
2                      17.30
4                      17.49
8                      17.65
16                     17.54
32                     18.11
64                     18.73
128                    19.92
256                    22.47
512                    24.01
1024                   27.67
2048                   34.46
4096                   48.77
8192                   76.79
16384                 296.26
32768                 413.91
65536                 713.88
131072               1634.99
262144               3676.14
524288               7313.03
1048576             14859.42

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      17.92
2                      17.27
4                      17.59
8                      17.86
16                     17.47
32                     18.12
64                     18.84
128                    19.81
256                    22.34
512                    24.00
1024                   27.68
2048                   34.48
4096                   48.61
8192                   76.95
16384                 296.63
32768                 410.24
65536                 708.43
131072               1624.65
262144               3610.77
524288               7248.77
1048576             14758.39

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.36
2                      16.91
4                      17.07
8                      17.28
16                     17.32
32                     18.04
64                     18.69
128                    19.67
256                    22.17
512                    23.84
1024                   27.59
2048                   34.46
4096                   49.01
8192                   77.70
16384                 297.83
32768                 413.38
65536                 714.86
131072               1633.11
262144               3598.57
524288               7380.58
1048576             14867.69

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.57
2                      17.26
4                      17.47
8                      17.80
16                     17.62
32                     18.33
64                     18.85
128                    20.12
256                    22.75
512                    24.34
1024                   28.15
2048                   35.07
4096                   49.87
8192                   79.20
16384                 299.73
32768                 419.16
65536                 717.37
131072               1636.77
262144               3686.34
524288               7346.40
1048576             14795.26

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      19.02
2                      17.85
4                      18.10
8                      17.97
16                     17.69
32                     18.27
64                     18.91
128                    19.96
256                    22.94
512                    24.52
1024                   28.46
2048                   35.26
4096                   49.93
8192                   78.54
16384                 297.74
32768                 413.90
65536                 716.86
131072               1622.19
262144               3629.47
524288               7159.60
1048576             14713.32

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.41
2                      17.28
4                      17.61
8                      17.99
16                     17.89
32                     18.21
64                     18.67
128                    19.85
256                    22.34
512                    23.92
1024                   27.74
2048                   34.52
4096                   48.64
8192                   77.02
16384                 296.39
32768                 411.66
65536                 705.14
131072               1644.68
262144               3660.90
524288               7277.68
1048576             14905.21

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.70
2                      17.42
4                      17.41
8                      17.64
16                     17.38
32                     18.34
64                     18.82
128                    20.00
256                    22.51
512                    24.20
1024                   27.92
2048                   35.06
4096                   49.15
8192                   77.32
16384                 297.45
32768                 412.14
65536                 719.09
131072               1642.91
262144               3656.01
524288               7290.53
1048576             14849.77

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      17.69
2                      17.24
4                      17.76
8                      17.73
16                     17.59
32                     18.15
64                     18.64
128                    19.77
256                    22.24
512                    23.95
1024                   27.67
2048                   34.43
4096                   48.57
8192                   76.86
16384                 296.29
32768                 411.95
65536                 704.97
131072               1610.42
262144               3663.57
524288               7366.04
1048576             14891.43

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      18.25
2                      17.10
4                      16.91
8                      17.22
16                     17.08
32                     17.97
64                     18.67
128                    19.55
256                    22.23
512                    23.91
1024                   27.80
2048                   34.36
4096                   48.46
8192                   76.85
16384                 297.15
32768                 410.24
65536                 708.99
131072               1614.77
262144               3632.42
524288               7428.60
1048576             14871.30
