
# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     317.99
2                     238.40
4                     231.96
8                     317.85
16                    277.89
32                    407.05
64                    334.74
128                   395.23
256                   505.44
512                  1001.91
1024                 1278.47
2048                 2057.64
4096                 3668.02
8192                 7882.88
16384               14341.51
32768               26761.51
65536               51933.21
131072             102167.15
262144             208704.24
524288             415433.69

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     354.27
2                     269.81
4                     313.05
8                     260.73
16                    320.52
32                    323.16
64                    345.42
128                   465.57
256                   552.06
512                  1446.48
1024                 1778.21
2048                 2084.83
4096                 3462.44
8192                 7959.74
16384               14244.74
32768               26924.45
65536               52034.40
131072             102192.88
262144             208260.76
524288             412206.05

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     337.33
2                     256.11
4                     309.96
8                     269.97
16                    286.97
32                    346.71
64                    356.25
128                   418.52
256                   484.08
512                  1010.85
1024                 1335.41
2048                 2098.84
4096                 3970.04
8192                 7950.99
16384               14139.79
32768               26740.74
65536               50645.51
131072             101325.19
262144             207580.74
524288             413960.92

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     354.58
2                     265.59
4                     301.35
8                     241.03
16                    269.49
32                    382.43
64                    358.33
128                   421.34
256                   555.21
512                  1394.41
1024                 1511.39
2048                 1894.00
4096                 3810.80
8192                 8126.38
16384               14104.32
32768               26304.05
65536               50742.97
131072             101791.48
262144             209228.94
524288             411754.84

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     326.29
2                     283.16
4                     297.78
8                     263.33
16                    273.99
32                    372.21
64                    336.59
128                   427.20
256                   564.02
512                  1260.71
1024                 1715.37
2048                 2217.01
4096                 3685.02
8192                 7871.65
16384               14628.56
32768               26226.17
65536               51100.96
131072             102436.75
262144             207260.48
524288             401980.19

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     310.72
2                     221.86
4                     211.39
8                     251.29
16                    232.19
32                    228.70
64                    280.35
128                   345.91
256                   362.59
512                   994.03
1024                 1307.53
2048                 1860.57
4096                 3466.91
8192                 7107.99
16384               13238.87
32768               25613.54
65536               50313.37
131072             101153.82
262144             205644.90
524288             402340.61

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     286.08
2                     250.19
4                     220.90
8                     252.21
16                    229.30
32                    241.69
64                    308.73
128                   356.92
256                   414.20
512                   974.84
1024                 1339.24
2048                 2019.78
4096                 3518.57
8192                 7363.29
16384               13430.76
32768               25925.86
65536               50013.04
131072              98862.84
262144             204594.23
524288             403042.47

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     310.18
2                     225.95
4                     231.82
8                     257.67
16                    235.69
32                    234.34
64                    321.03
128                   329.70
256                   396.63
512                   987.36
1024                 1451.08
2048                 1970.35
4096                 3212.05
8192                 7094.25
16384               13479.64
32768               25179.06
65536               49144.30
131072              97249.00
262144             201657.23
524288             396332.61

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     285.64
2                     208.74
4                     202.50
8                     237.56
16                    240.68
32                    242.32
64                    315.72
128                   366.08
256                   377.86
512                  1089.87
1024                 1196.34
2048                 1669.46
4096                 3179.55
8192                 7225.43
16384               14327.19
32768               26321.91
65536               50517.18
131072              99849.41
262144             205535.59
524288             404286.46

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     307.60
2                     231.82
4                     222.90
8                     260.67
16                    231.67
32                    237.00
64                    304.00
128                   363.56
256                   418.35
512                  1070.81
1024                 1452.24
2048                 1919.90
4096                 3480.60
8192                 7482.72
16384               13668.39
32768               25664.94
65536               50018.53
131072              98567.63
262144             203473.53
524288             404158.60

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     300.80
2                     216.06
4                     219.02
8                     261.82
16                    228.08
32                    243.55
64                    316.41
128                   369.19
256                   394.15
512                  1042.81
1024                 1381.09
2048                 1894.90
4096                 3431.22
8192                 7376.82
16384               13589.99
32768               25858.34
65536               50228.54
131072              98808.28
262144             204764.92
524288             403211.19

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     221.69
2                     233.42
4                     225.44
8                     238.37
16                    278.65
32                    242.42
64                    345.87
128                   327.45
256                   392.19
512                   973.43
1024                 1383.97
2048                 1957.03
4096                 3457.87
8192                 7346.46
16384               13360.49
32768               25687.11
65536               49660.92
131072              98278.65
262144             204546.06
524288             402177.64

# OSU MPI Allgather Latency Test v5.7
# Size       Avg Latency(us)
1                     317.75
2                     220.86
4                     222.46
8                     252.31
16                    245.72
32                    255.76
64                    336.48
128                   364.80
256                   421.75
512                  1047.61
1024                 1390.88
2048                 1877.73
4096                 3418.06
8192                 7437.60
16384               13526.25
32768               27114.37
65536               51373.72
131072             100095.89
262144             204516.39
524288             406062.40
