
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.27
2                      34.04
4                      34.42
8                      34.27
16                     35.05
32                     34.94
64                     35.30
128                    38.43
256                    44.42
512                    49.49
1024                   59.82
2048                   81.07
4096                  127.43
8192                  207.29
16384                 385.40
32768                 794.41
65536                1816.09
131072               3601.91
262144               7706.48
524288              16645.30
1048576             33821.20

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.62
2                      34.10
4                      34.20
8                      34.76
16                     35.59
32                     34.44
64                     35.11
128                    38.31
256                    44.02
512                    49.62
1024                   59.58
2048                   81.09
4096                  127.25
8192                  206.99
16384                 384.58
32768                 816.02
65536                1818.78
131072               3596.25
262144               7703.25
524288              16666.94
1048576             33805.55

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.48
2                      34.21
4                      34.28
8                      34.49
16                     34.93
32                     34.68
64                     34.93
128                    38.87
256                    44.05
512                    49.42
1024                   59.80
2048                   80.47
4096                  127.15
8192                  207.10
16384                 385.58
32768                 809.96
65536                1812.11
131072               3585.26
262144               7696.12
524288              16654.93
1048576             33805.60

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.44
2                      33.01
4                      33.22
8                      33.38
16                     34.14
32                     33.80
64                     34.47
128                    37.99
256                    43.83
512                    49.39
1024                   59.54
2048                   80.47
4096                  127.17
8192                  206.89
16384                 387.03
32768                 813.92
65536                1814.40
131072               3601.74
262144               7706.47
524288              16648.95
1048576             33797.65

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.39
2                      33.10
4                      33.32
8                      34.07
16                     34.09
32                     33.76
64                     34.43
128                    37.94
256                    43.84
512                    49.34
1024                   59.76
2048                   81.55
4096                  127.68
8192                  207.41
16384                 384.97
32768                 779.07
65536                1817.36
131072               3604.30
262144               7707.10
524288              16672.69
1048576             33863.61

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.21
2                      33.77
4                      34.08
8                      34.57
16                     34.94
32                     34.51
64                     35.12
128                    38.54
256                    43.99
512                    49.39
1024                   59.64
2048                   80.51
4096                  127.25
8192                  207.05
16384                 383.93
32768                 785.24
65536                1814.64
131072               3600.29
262144               7700.60
524288              16644.25
1048576             33817.76

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.38
2                      33.86
4                      34.00
8                      34.27
16                     34.67
32                     34.48
64                     35.17
128                    38.22
256                    43.93
512                    49.43
1024                   59.56
2048                   80.92
4096                  126.83
8192                  206.67
16384                 384.51
32768                 781.45
65536                1815.44
131072               3594.64
262144               7707.14
524288              16649.67
1048576             33867.90

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.23
2                      33.83
4                      34.16
8                      34.38
16                     36.30
32                     34.69
64                     35.06
128                    38.81
256                    44.11
512                    49.45
1024                   59.51
2048                   80.46
4096                  127.23
8192                  207.52
16384                 392.52
32768                 793.08
65536                1811.46
131072               3604.19
262144               7710.65
524288              16677.65
1048576             33837.17

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.34
2                      34.35
4                      34.39
8                      34.21
16                     35.14
32                     34.80
64                     35.92
128                    38.63
256                    44.17
512                    49.41
1024                   59.63
2048                   81.28
4096                  127.35
8192                  207.20
16384                 392.46
32768                 791.20
65536                1815.13
131072               3600.16
262144               7711.71
524288              16638.40
1048576             33827.80

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.18
2                      34.01
4                      34.22
8                      34.31
16                     34.80
32                     34.55
64                     34.92
128                    38.37
256                    43.94
512                    49.38
1024                   59.52
2048                   80.47
4096                  126.87
8192                  206.74
16384                 382.81
32768                 796.36
65536                1815.76
131072               3607.29
262144               7704.54
524288              16668.66
1048576             33842.82

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.51
2                      34.12
4                      34.36
8                      34.29
16                     35.05
32                     34.89
64                     35.36
128                    38.54
256                    44.01
512                    49.49
1024                   59.55
2048                   80.39
4096                  127.05
8192                  206.68
16384                 404.46
32768                 811.84
65536                1815.86
131072               3618.12
262144               7704.45
524288              16688.83
1048576             33859.87
