
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.22
2                       4.66
4                       4.81
8                       5.12
16                      5.19
32                      5.42
64                      6.01
128                     6.99
256                    10.89
512                    10.98
1024                   15.00
2048                   23.06
4096                   67.25
8192                   95.21
16384                 276.55
32768                 411.76
65536                 488.93
131072               1213.73
262144               2288.60
524288               4374.62
1048576              8904.24

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.28
2                       4.69
4                       4.82
8                       5.09
16                      5.16
32                      5.46
64                      5.95
128                     7.01
256                    10.83
512                    11.01
1024                   15.03
2048                   23.15
4096                   67.33
8192                   95.13
16384                 275.03
32768                 410.45
65536                 501.52
131072               1268.26
262144               2277.54
524288               4382.50
1048576              8892.31

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.16
2                       4.71
4                       4.90
8                       5.17
16                      5.19
32                      5.49
64                      5.98
128                     7.02
256                    10.91
512                    11.01
1024                   15.19
2048                   23.36
4096                   67.67
8192                   96.83
16384                 277.58
32768                 412.60
65536                 492.61
131072               1286.74
262144               2294.99
524288               4381.62
1048576              8898.49

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.17
2                       4.77
4                       4.86
8                       5.13
16                      5.18
32                      5.42
64                      6.00
128                     7.07
256                    10.90
512                    11.02
1024                   15.19
2048                   23.28
4096                   67.66
8192                   96.69
16384                 278.14
32768                 414.34
65536                 513.50
131072               1245.43
262144               2295.23
524288               4401.94
1048576              8867.62

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.29
2                       4.84
4                       4.99
8                       5.26
16                      5.55
32                      5.80
64                      6.33
128                     7.22
256                    10.91
512                    11.15
1024                   15.34
2048                   23.45
4096                   67.64
8192                   96.32
16384                 278.22
32768                 412.09
65536                 507.63
131072               1290.30
262144               2299.52
524288               4383.99
1048576              8863.84

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.17
2                       4.77
4                       4.94
8                       5.26
16                      5.29
32                      5.59
64                      6.09
128                     7.19
256                    11.01
512                    11.26
1024                   15.49
2048                   23.70
4096                   70.30
8192                   98.66
16384                 280.32
32768                 416.00
65536                 510.07
131072               1268.99
262144               2300.05
524288               4410.49
1048576              8968.11

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.33
2                       4.64
4                       4.83
8                       5.18
16                      5.19
32                      5.38
64                      5.91
128                     6.99
256                    10.84
512                    10.93
1024                   15.04
2048                   23.13
4096                   66.74
8192                   94.93
16384                 276.91
32768                 410.84
65536                 489.57
131072               1244.39
262144               2290.68
524288               4396.21
1048576              8881.44

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.16
2                       4.77
4                       4.94
8                       5.23
16                      5.23
32                      5.49
64                      6.02
128                     7.10
256                    11.06
512                    11.17
1024                   15.30
2048                   23.43
4096                   68.76
8192                   98.09
16384                 280.10
32768                 417.25
65536                 516.84
131072               1257.86
262144               2359.19
524288               4397.76
1048576              8928.18

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.19
2                       4.74
4                       4.91
8                       5.15
16                      5.16
32                      5.42
64                      5.97
128                     7.02
256                    10.87
512                    11.03
1024                   15.20
2048                   23.21
4096                   67.65
8192                   96.35
16384                 276.79
32768                 411.28
65536                 490.93
131072               1254.08
262144               2284.65
524288               4381.28
1048576              8896.50

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.12
2                       4.75
4                       4.89
8                       5.21
16                      5.23
32                      5.47
64                      6.00
128                     7.09
256                    10.91
512                    11.08
1024                   15.33
2048                   23.44
4096                   68.59
8192                   98.08
16384                 279.55
32768                 416.37
65536                 518.31
131072               1240.48
262144               2327.46
524288               4380.95
1048576              8862.48

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.27
2                       4.65
4                       4.80
8                       5.09
16                      5.12
32                      5.38
64                      5.94
128                     6.95
256                    10.83
512                    10.89
1024                   15.01
2048                   23.01
4096                   66.60
8192                   95.25
16384                 276.68
32768                 410.22
65536                 491.94
131072               1230.56
262144               2275.13
524288               4379.52
1048576              8888.02
