
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     241.38
2                     240.85
4                     242.51
8                     250.78
16                    242.75
32                    248.86
64                    273.47
128                   291.68
256                   401.49
512                   520.31
1024                  563.45
2048                  721.13
4096                 1287.09
8192                 2490.40
16384                5991.16
32768               11982.72
65536               20357.50
131072              39322.54
262144              77684.55

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     240.47
2                     239.90
4                     246.95
8                     249.22
16                    241.62
32                    248.23
64                    270.34
128                   288.71
256                   401.76
512                   521.09
1024                  548.42
2048                  709.87
4096                 1328.15
8192                 2486.46
16384                6003.54
32768               11937.82
65536               20389.69
131072              39287.34
262144              77704.90

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     240.51
2                     240.09
4                     241.68
8                     247.20
16                    241.31
32                    248.26
64                    272.90
128                   288.76
256                   401.45
512                   520.57
1024                  549.47
2048                  715.11
4096                 1339.03
8192                 2487.63
16384                5986.96
32768               11979.59
65536               20430.69
131072              39442.06
262144              77715.79

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     240.14
2                     240.14
4                     241.62
8                     247.30
16                    242.02
32                    249.14
64                    277.14
128                   289.64
256                   404.03
512                   522.06
1024                  575.20
2048                  722.71
4096                 1286.71
8192                 2473.08
16384                6037.56
32768               11937.54
65536               20406.97
131072              39382.18
262144              77642.40

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                     241.21
2                     242.32
4                     242.28
8                     248.74
16                    242.99
32                    251.49
64                    273.13
128                   289.59
256                   401.29
512                   520.74
1024                  561.29
2048                  718.00
4096                 1292.39
8192                 2477.77
16384                6027.07
32768               11945.92
65536               20379.92
131072              39350.71
262144              77651.83
