
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.24
2                      60.12
4                      61.23
8                      63.77
16                     60.14
32                     15.08
64                     16.76
128                    20.61
256                    26.34
512                    36.02
1024                   62.54
2048                  117.09
4096                  479.76
8192                  742.20
16384                2135.56
32768                3602.71
65536                4765.58
131072               8978.45
262144              17587.13
524288              35098.66
1048576             70924.35
2097152            144911.36

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.44
2                      60.18
4                      61.25
8                      63.77
16                     60.17
32                     15.01
64                     16.92
128                    20.57
256                    26.37
512                    36.04
1024                   62.69
2048                  117.67
4096                  477.02
8192                  741.96
16384                2141.80
32768                3592.77
65536                4749.57
131072               8969.43
262144              17538.52
524288              34945.94
1048576             70753.85
2097152            145259.66

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.38
2                      60.23
4                      61.26
8                      63.80
16                     60.15
32                     15.00
64                     16.91
128                    20.51
256                    26.36
512                    36.11
1024                   63.05
2048                  117.55
4096                  480.90
8192                  745.84
16384                2152.97
32768                3615.56
65536                4798.62
131072               9080.58
262144              17767.98
524288              35518.42
1048576             71510.86
2097152            145807.10

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.35
2                      60.26
4                      61.29
8                      63.80
16                     60.22
32                     15.04
64                     16.99
128                    20.63
256                    26.56
512                    36.16
1024                   62.69
2048                  116.48
4096                  488.87
8192                  742.92
16384                2140.80
32768                3617.57
65536                4771.57
131072               8986.26
262144              17585.91
524288              35128.10
1048576             70860.03
2097152            145101.41

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.44
2                      60.23
4                      61.35
8                      63.80
16                     60.24
32                     15.01
64                     16.95
128                    20.53
256                    26.68
512                    36.05
1024                   63.36
2048                  118.22
4096                  485.07
8192                  740.68
16384                2128.17
32768                3631.51
65536                4751.63
131072               8961.82
262144              17567.93
524288              35012.11
1048576             70821.85
2097152            145267.32

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.44
2                      60.38
4                      61.35
8                      64.20
16                     60.27
32                     15.33
64                     17.03
128                    20.69
256                    26.62
512                    36.57
1024                   62.69
2048                  117.13
4096                  486.08
8192                  749.05
16384                2155.56
32768                3592.77
65536                4743.27
131072               8956.52
262144              17572.98
524288              34989.99
1048576             70644.72
2097152            144741.40

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.53
2                      60.26
4                      61.40
8                      63.83
16                     60.33
32                     14.85
64                     16.79
128                    20.46
256                    26.49
512                    36.55
1024                   62.78
2048                  117.12
4096                  482.85
8192                  737.73
16384                2142.88
32768                3642.83
65536                4766.50
131072               8982.00
262144              17557.83
524288              34958.96
1048576             70554.62
2097152            144595.80

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.47
2                      60.22
4                      61.61
8                      63.98
16                     60.31
32                     15.01
64                     16.88
128                    20.78
256                    26.62
512                    36.12
1024                   63.83
2048                  118.12
4096                  487.86
8192                  744.90
16384                2146.27
32768                3568.24
65536                4784.64
131072               9031.77
262144              17677.99
524288              35235.09
1048576             70967.17
2097152            145321.52

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.44
2                      60.19
4                      61.26
8                      63.82
16                     60.18
32                     15.05
64                     16.90
128                    20.54
256                    26.41
512                    36.16
1024                   62.62
2048                  117.50
4096                  480.51
8192                  747.23
16384                2143.26
32768                3574.37
65536                4772.54
131072               8982.54
262144              17552.24
524288              35010.21
1048576             70538.46
2097152            144498.70

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      60.46
2                      60.21
4                      61.32
8                      63.82
16                     60.22
32                     15.31
64                     17.14
128                    20.83
256                    26.64
512                    36.19
1024                   62.82
2048                  117.14
4096                  482.20
8192                  743.65
16384                2121.94
32768                3578.38
65536                4763.10
131072               8967.59
262144              17591.10
524288              34960.69
1048576             70666.41
2097152            144554.89
