
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.49
2                     158.48
4                     159.84
8                     163.44
16                    158.26
32                    161.77
64                    165.88
128                   185.01
256                   200.17
512                   237.80
1024                  314.56
2048                  465.36

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.31
2                     158.43
4                     159.73
8                     163.32
16                    158.26
32                    161.98
64                    165.85
128                   184.20
256                   200.25
512                   237.68
1024                  314.54
2048                  464.30

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.39
2                     158.46
4                     159.80
8                     163.42
16                    158.17
32                    162.10
64                    165.90
128                   185.26
256                   200.25
512                   238.17
1024                  315.11
2048                  464.58

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.44
2                     158.48
4                     160.00
8                     163.45
16                    158.33
32                    162.12
64                    166.27
128                   184.70
256                   200.33
512                   237.86
1024                  315.24
2048                  465.92

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.47
2                     158.43
4                     159.82
8                     163.34
16                    158.22
32                    161.94
64                    165.93
128                   185.27
256                   200.35
512                   237.87
1024                  315.54
2048                  465.85

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.52
2                     158.65
4                     159.96
8                     163.63
16                    158.39
32                    161.97
64                    165.94
128                   185.54
256                   200.21
512                   237.70
1024                  315.61
2048                  464.21

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.36
2                     158.49
4                     159.84
8                     163.42
16                    158.31
32                    162.06
64                    165.96
128                   184.14
256                   200.10
512                   237.85
1024                  314.98
2048                  465.50

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.61
2                     158.57
4                     159.95
8                     163.66
16                    158.48
32                    162.04
64                    166.05
128                   185.03
256                   200.41
512                   237.79
1024                  315.91
2048                  465.25

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.47
2                     158.57
4                     160.02
8                     163.52
16                    158.34
32                    162.22
64                    166.04
128                   184.67
256                   200.10
512                   237.82
1024                  314.89
2048                  464.37

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.47
2                     158.56
4                     159.90
8                     163.53
16                    158.33
32                    161.93
64                    165.93
128                   183.48
256                   200.26
512                   237.74
1024                  315.67
2048                  464.68
