
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.28
2                       1.19
4                       1.13
8                       1.13
16                      1.13
32                      1.10
64                      1.06
128                     1.22
256                     1.26
512                     1.35
1024                    1.49
2048                    1.85
4096                    2.48
8192                    3.99
16384                   6.53
32768                  12.81
65536                  32.29
131072                 65.82
262144                118.70
524288                304.27
1048576               594.51

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.23
2                       1.22
4                       1.18
8                       1.13
16                      1.14
32                      1.11
64                      1.11
128                     1.21
256                     1.26
512                     1.28
1024                    1.52
2048                    1.83
4096                    2.47
8192                    3.97
16384                   6.51
32768                  12.40
65536                  49.08
131072                 92.24
262144                162.97
524288                288.69
1048576               565.40

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.27
2                       1.22
4                       1.21
8                       1.18
16                      1.11
32                      1.13
64                      1.18
128                     1.20
256                     1.28
512                     1.39
1024                    1.54
2048                    1.90
4096                    2.52
8192                    4.20
16384                   6.54
32768                  12.65
65536                  34.06
131072                 66.64
262144                120.46
524288                323.67
1048576               597.68

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.26
2                       1.24
4                       1.17
8                       1.12
16                      1.14
32                      1.13
64                      1.14
128                     1.23
256                     1.27
512                     1.35
1024                    1.55
2048                    1.85
4096                    2.49
8192                    4.06
16384                   6.85
32768                  12.75
65536                  33.01
131072                 73.95
262144                173.64
524288                298.69
1048576               569.15

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.23
2                       1.26
4                       1.19
8                       1.11
16                      1.11
32                      1.14
64                      1.12
128                     1.25
256                     1.29
512                     1.34
1024                    1.51
2048                    1.86
4096                    2.51
8192                    4.09
16384                   6.71
32768                  12.53
65536                  32.69
131072                 66.37
262144                119.17
524288                270.81
1048576               619.10

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.23
2                       1.20
4                       1.16
8                       1.09
16                      1.10
32                      1.10
64                      1.10
128                     1.21
256                     1.23
512                     1.35
1024                    1.53
2048                    1.86
4096                    2.47
8192                    4.13
16384                   6.67
32768                  12.58
65536                  32.99
131072                 72.48
262144                171.31
524288                298.53
1048576               572.30

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.24
2                       1.21
4                       1.16
8                       1.12
16                      1.13
32                      1.11
64                      1.11
128                     1.23
256                     1.27
512                     1.35
1024                    1.52
2048                    1.84
4096                    2.43
8192                    3.98
16384                   6.62
32768                  12.27
65536                  32.36
131072                 65.26
262144                117.77
524288                247.40
1048576               624.38

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.20
2                       1.15
4                       1.12
8                       1.07
16                      1.01
32                      1.06
64                      1.08
128                     1.20
256                     1.26
512                     1.35
1024                    1.52
2048                    1.87
4096                    2.52
8192                    4.10
16384                   6.75
32768                  12.90
65536                  33.28
131072                 66.76
262144                171.17
524288                299.03
1048576               569.73

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.26
2                       1.22
4                       1.15
8                       1.11
16                      1.11
32                      1.15
64                      1.08
128                     1.22
256                     1.26
512                     1.36
1024                    1.50
2048                    1.87
4096                    2.50
8192                    4.12
16384                   6.62
32768                  12.73
65536                  33.16
131072                 66.35
262144                119.16
524288                313.09
1048576               583.11

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.26
2                       1.22
4                       1.19
8                       1.15
16                      1.14
32                      1.14
64                      1.12
128                     1.22
256                     1.27
512                     1.34
1024                    1.54
2048                    1.87
4096                    2.52
8192                    4.04
16384                   6.67
32768                  12.75
65536                  33.91
131072                 65.84
262144                118.72
524288                318.37
1048576               593.47
