
		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.72
2                       5.41
4                       5.25
8                       5.03
16                      4.56
32                      4.61
64                      6.88
128                     7.30
256                     7.38
512                     7.42
1024                    8.63
2048                   11.02
4096                   15.98
8192                   29.34
16384                  51.29
32768                 120.61
65536                 246.26
131072                458.95
262144                905.17
524288               1702.97
1048576              2927.01

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       4.33
2                       4.30
4                       4.27
8                       4.29
16                      3.99
32                      4.12
64                      4.31
128                     4.51
256                     4.86
512                     5.88
1024                    8.87
2048                   10.93
4096                   15.45
8192                   24.62
16384                  54.36
32768                 127.96
65536                 255.62
131072                423.81
262144                723.53
524288               1247.97
1048576              2743.84

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       5.21
2                       5.16
4                       4.80
8                       4.74
16                      4.22
32                      4.36
64                      4.40
128                     4.58
256                     4.92
512                     5.37
1024                    6.63
2048                    8.98
4096                   17.30
8192                   27.04
16384                  47.35
32768                 110.71
65536                 258.09
131072                436.14
262144                724.95
524288               1408.43
1048576              2783.28

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.17
2                       5.80
4                       5.54
8                       5.37
16                      4.83
32                      4.79
64                      4.88
128                     6.72
256                     7.52
512                     7.62
1024                    8.49
2048                   10.24
4096                   14.85
8192                   26.97
16384                  47.24
32768                 108.64
65536                 213.90
131072                360.85
262144                687.67
524288               1424.15
1048576              3172.71

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.86
2                       6.44
4                       6.04
8                       5.80
16                      5.17
32                      5.63
64                      6.65
128                     6.47
256                     6.39
512                     6.75
1024                    7.85
2048                   10.00
4096                   17.25
8192                   26.08
16384                  47.56
32768                 112.80
65536                 226.25
131072                387.79
262144                750.02
524288               1502.34
1048576              2793.77

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       4.93
2                       4.68
4                       4.46
8                       4.44
16                      4.06
32                      4.13
64                      4.24
128                     4.48
256                     7.43
512                     7.77
1024                    8.70
2048                   10.83
4096                   15.05
8192                   26.10
16384                  50.31
32768                 110.35
65536                 213.83
131072                350.94
262144                634.99
524288               1275.46
1048576              2743.21

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.85
2                       6.42
4                       6.05
8                       5.82
16                      5.19
32                      5.16
64                      6.46
128                     7.55
256                     7.28
512                     7.47
1024                    8.45
2048                   10.66
4096                   17.41
8192                   29.89
16384                  54.58
32768                 124.04
65536                 249.30
131072                461.87
262144                919.63
524288               1847.55
1048576              3239.60

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       4.91
2                       4.75
4                       4.65
8                       4.59
16                      4.27
32                      4.33
64                      4.47
128                     4.68
256                     4.98
512                     5.71
1024                    9.16
2048                   11.35
4096                   16.03
8192                   27.95
16384                  51.52
32768                 119.63
65536                 241.01
131072                447.78
262144                895.27
524288               1637.35
1048576              2961.76

		****** Secure MPI with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       4.85
2                       4.69
4                       4.58
8                       4.54
