
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      21.78
2                      20.53
4                      20.59
8                      20.82
16                     21.31
32                     22.77
64                     25.23
128                    28.86
256                    34.81
512                    44.94
1024                   66.09
2048                  100.84
4096                  179.36
8192                  427.94
16384                 953.28
32768                1951.75
65536                3992.58
131072               8434.10
262144              17227.12
524288              34415.72
1048576             67343.96
2097152            133279.50

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      21.83
2                      20.58
4                      20.63
8                      20.78
16                     21.33
32                     22.72
64                     25.26
128                    28.91
256                    34.76
512                    44.87
1024                   66.03
2048                  100.75
4096                  178.68
8192                  421.87
16384                 950.40
32768                1956.07
65536                4000.95
131072               8428.43
262144              17247.21
524288              34339.94
1048576             67513.42
2097152            133230.49

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      21.76
2                      20.52
4                      20.55
8                      20.81
16                     21.27
32                     22.71
64                     25.12
128                    28.79
256                    34.78
512                    44.97
1024                   66.04
2048                  100.74
4096                  179.26
8192                  424.03
16384                 951.03
32768                1945.90
65536                3995.64
131072               8430.94
262144              17236.01
524288              34430.88
1048576             67458.71
2097152            133311.19

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      22.60
2                      20.98
4                      21.07
8                      21.39
16                     21.92
32                     23.25
64                     25.68
128                    29.37
256                    34.84
512                    44.90
1024                   66.23
2048                  100.59
4096                  179.45
8192                  425.99
16384                 952.24
32768                1949.35
65536                3989.14
131072               8439.18
262144              17270.96
524288              34451.52
1048576             67577.37
2097152            133293.48

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      23.36
2                      21.64
4                      21.76
8                      21.90
16                     22.37
32                     23.92
64                     26.23
128                    29.56
256                    35.18
512                    44.97
1024                   66.21
2048                  100.82
4096                  179.06
8192                  424.60
16384                 952.83
32768                1955.28
65536                3995.04
131072               8438.75
262144              17238.36
524288              34401.27
1048576             67538.37
2097152            133213.33
