
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      12.51
2                      10.46
4                      10.64
8                      10.84
16                     11.05
32                     11.95
64                     14.10
128                    16.91
256                    21.57
512                    30.48
1024                   55.50
2048                  110.27

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      12.10
2                      10.37
4                      10.50
8                      10.52
16                     10.90
32                     11.87
64                     13.82
128                    16.93
256                    21.56
512                    30.45
1024                   55.53
2048                  109.77

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.24
2                       8.33
4                       8.42
8                       8.62
16                      9.06
32                      9.82
64                     11.78
128                    15.24
256                    21.18
512                    30.51
1024                   56.35
2048                  110.69

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.81
2                       8.72
4                       8.92
8                       9.10
16                      9.40
32                     10.32
64                     12.27
128                    15.52
256                    21.21
512                    30.70
1024                   56.35
2048                  110.91

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.90
2                       8.85
4                       8.84
8                       9.08
16                      9.46
32                     10.31
64                     12.19
128                    15.46
256                    21.25
512                    30.47
1024                   56.23
2048                  110.72

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.52
2                       8.97
4                       9.25
8                       9.40
16                      9.86
32                     10.68
64                     12.48
128                    15.71
256                    21.20
512                    30.46
1024                   56.34
2048                  110.81

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.38
2                       8.26
4                       8.39
8                       8.57
16                      8.99
32                      9.82
64                     11.81
128                    15.20
256                    21.14
512                    30.48
1024                   56.26
2048                  110.50

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.29
2                       8.35
4                       8.52
8                       8.62
16                      9.00
32                      9.83
64                     11.77
128                    15.23
256                    21.12
512                    30.42
1024                   55.97
2048                  110.25

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       9.96
2                       8.68
4                       8.77
8                       9.06
16                      9.31
32                     10.22
64                     12.07
128                    15.43
256                    21.23
512                    30.48
1024                   56.10
2048                  110.76

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.03
2                       8.73
4                       8.81
8                       8.88
16                      9.32
32                     10.14
64                     12.15
128                    15.49
256                    21.21
512                    30.49
1024                   56.24
2048                  110.12
