
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.94
2                      26.66
4                      26.00
8                      27.33
16                     29.79
32                     32.78
64                     41.13
128                    39.31
256                    48.97
512                    61.17
1024                   88.31
2048                  128.26
4096                  260.22
8192                  483.68
16384                 940.68
32768                1809.80
65536                3538.50
131072               7268.87
262144              16023.34
524288              34321.41
1048576             67601.62
2097152            135470.60

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.99
2                      26.02
4                      27.07
8                      27.42
16                     29.76
32                     32.61
64                     40.27
128                    39.48
256                    49.05
512                    61.19
1024                   89.46
2048                  128.39
4096                  262.72
8192                  487.06
16384                 942.90
32768                1799.73
65536                3542.56
131072               7266.05
262144              15953.97
524288              34305.80
1048576             67539.82
2097152            135344.59

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.96
2                      26.04
4                      26.03
8                      27.44
16                     30.93
32                     32.98
64                     39.92
128                    39.52
256                    48.88
512                    61.06
1024                   88.55
2048                  128.13
4096                  260.63
8192                  485.88
16384                 940.99
32768                1794.76
65536                3534.91
131072               7277.67
262144              15992.82
524288              34322.57
1048576             67569.89
2097152            135265.22

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.09
2                      26.02
4                      26.09
8                      27.49
16                     29.91
32                     32.95
64                     39.71
128                    39.33
256                    49.02
512                    62.07
1024                   89.14
2048                  128.93
4096                  261.40
8192                  488.03
16384                 941.38
32768                1800.29
65536                3531.31
131072               7280.12
262144              15942.16
524288              34298.08
1048576             67510.39
2097152            135180.24

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.99
2                      26.76
4                      26.04
8                      27.41
16                     29.88
32                     32.95
64                     41.15
128                    39.24
256                    48.86
512                    61.20
1024                   88.80
2048                  128.25
4096                  260.97
8192                  486.62
16384                 936.41
32768                1798.57
65536                3534.35
131072               7280.00
262144              15949.77
524288              34329.18
1048576             67567.37
2097152            135240.10

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      28.55
2                      25.94
4                      25.98
8                      27.97
16                     29.85
32                     32.74
64                     40.12
128                    39.28
256                    49.81
512                    61.43
1024                   88.83
2048                  128.12
4096                  262.00
8192                  485.07
16384                 938.90
32768                1801.66
65536                3544.50
131072               7303.18
262144              15955.24
524288              34324.60
1048576             67592.08
2097152            135304.98

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      27.01
2                      26.02
4                      26.05
8                      27.41
16                     29.79
32                     32.56
64                     40.42
128                    39.51
256                    49.16
512                    61.09
1024                   88.80
2048                  128.47
4096                  260.66
8192                  484.40
16384                 940.57
32768                1795.72
65536                3537.83
131072               7267.85
262144              15972.25
524288              34352.80
1048576             67573.29
2097152            135272.29

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.99
2                      25.98
4                      26.00
8                      27.45
16                     29.96
32                     32.67
64                     40.19
128                    40.34
256                    49.00
512                    61.88
1024                   88.90
2048                  128.31
4096                  261.33
8192                  487.42
16384                 938.90
32768                1795.48
65536                3532.01
131072               7252.79
262144              15977.39
524288              34306.19
1048576             67498.15
2097152            135210.82

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.98
2                      25.96
4                      26.03
8                      27.33
16                     29.75
32                     33.74
64                     40.29
128                    39.45
256                    49.44
512                    61.07
1024                   89.17
2048                  128.24
4096                  261.08
8192                  485.52
16384                 936.19
32768                1799.68
65536                3547.69
131072               7279.00
262144              15967.20
524288              34308.47
1048576             67520.13
2097152            135241.39

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      26.99
2                      26.55
4                      26.76
8                      27.32
16                     29.68
32                     34.07
64                     40.23
128                    40.22
256                    48.92
512                    61.13
1024                   88.99
2048                  128.00
4096                  260.57
8192                  485.88
16384                 934.15
32768                1792.83
65536                3536.01
131072               7261.86
262144              15937.42
524288              34320.91
1048576             67605.35
2097152            135305.43
