
# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.65
2                       6.21
4                       6.07
8                       6.01
16                      5.86
32                      6.03
64                      6.12
128                     6.99
256                     7.10
512                     7.27
1024                    7.80
2048                    9.33
4096                   10.58
8192                   12.96
16384                  19.50
32768                  26.08
65536                  47.01
131072                 78.55
262144                157.09
524288                251.59
1048576               625.57
2097152              1408.66

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.80
2                       6.23
4                       6.09
8                       6.04
16                      5.87
32                      6.06
64                      6.17
128                     7.01
256                     7.12
512                     7.36
1024                    7.83
2048                    9.39
4096                   10.55
8192                   12.99
16384                  19.67
32768                  26.46
65536                  46.93
131072                 78.12
262144                146.92
524288                252.74
1048576               626.25
2097152              1420.13

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.68
2                       6.22
4                       6.08
8                       6.05
16                      5.86
32                      6.05
64                      6.13
128                     7.02
256                     7.13
512                     7.35
1024                    7.81
2048                    9.42
4096                   10.60
8192                   12.96
16384                  19.52
32768                  26.30
65536                  46.94
131072                 77.81
262144                142.68
524288                244.96
1048576               631.62
2097152              1420.73

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.68
2                       6.22
4                       6.06
8                       6.03
16                      5.86
32                      6.04
64                      6.12
128                     7.11
256                     7.17
512                     7.29
1024                    7.81
2048                    9.38
4096                   10.55
8192                   12.96
16384                  19.58
32768                  26.14
65536                  47.19
131072                 79.05
262144                144.34
524288                250.93
1048576               628.88
2097152              1414.44

# OSU MPI Broadcast Latency Test v5.6.2
# Size       Avg Latency(us)
1                       6.76
2                       6.26
4                       6.11
8                       6.07
16                      5.90
32                      6.05
64                      6.19
128                     7.06
256                     7.18
512                     7.35
1024                    7.85
2048                    9.43
4096                   10.67
8192                   12.98
16384                  19.59
32768                  26.10
65536                  46.86
131072                 78.33
262144                150.99
524288                243.92
1048576               629.76
2097152              1411.49
