128KB 18.818722 39.474196000000006 18.766258999999998 8.990359 26.830265 8.978549999999998 7.811407 8.304367000000001 7.48989 6.688389 32.090485
512KB 76.43310799999999 155.885611 76.06862699999999 35.438767999999996 113.179746 35.46986 33.393618000000004 34.033752 33.66718 29.588945 132.52209200000001
1MB 158.445924 305.290627 157.595062 71.829777 222.180041 71.80873 67.632604 67.652211 65.610957 58.193397 267.812505
