64KB 15.694398999999999 19.924962999999998 9.579094999999999 15.641038 13.598084 4.749653 3.653067 14.484832 4.653923 4.2870919999999995 4.8845209999999994
128KB 30.125338 39.645858999999994 19.027919 25.269116999999998 26.872424 8.98957 7.7008019999999995 28.152218 14.404956 13.628681 10.032316999999999
512KB 120.43011800000001 156.175886 76.458446 107.71392 113.322547 35.522858 33.378305 103.233979 53.088396 48.82693 40.912118
1MB 240.812783 306.189325 157.63981099999998 241.399427 222.301606 71.838762 67.55455400000001 186.681229 88.389271 80.70768 81.641718
