8KB 0.40782799999999997 0.805446 0.386581 0.418938 0.42462700000000003 0.635731
16KB 1.602354 3.759823 1.6084960000000001 0.8849779999999999 0.95085 0.990086
32KB 2.522144 7.3565510000000005 2.5178409999999998 2.111051 1.917086 1.456743
64KB 4.281071 14.604115 4.305020000000001 3.42325 3.907066 2.926196
