
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.00
2                      11.87
4                      12.43
8                      13.39
16                     14.58
32                     16.02
64                     18.83
128                    24.15
256                    38.58
512                    59.33
1024                   97.26
2048                  162.17
4096                  259.59
8192                  442.33
16384                1169.54
32768                4863.57
65536                9399.35
131072              19498.18
262144              42604.76
524288              85859.62
1048576            169656.46
2097152            338285.30

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.16
2                      11.92
4                      12.50
8                      13.42
16                     14.58
32                     16.11
64                     18.83
128                    24.19
256                    38.76
512                    59.53
1024                   97.69
2048                  161.97
4096                  260.21
8192                  442.51
16384                1167.42
32768                4850.86
65536                9598.05
131072              19425.30
262144              42745.43
524288              86248.18
1048576            168867.87
2097152            336931.67

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.00
2                      11.92
4                      12.49
8                      13.43
16                     14.61
32                     16.06
64                     18.82
128                    24.24
256                    38.68
512                    59.60
1024                   97.70
2048                  161.77
4096                  260.12
8192                  441.40
16384                1171.90
32768                4795.33
65536                9236.39
131072              20418.12
262144              42633.51
524288              86098.96
1048576            168764.96
2097152            335622.75

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      12.98
2                      11.89
4                      12.45
8                      13.36
16                     14.53
32                     16.00
64                     18.85
128                    24.24
256                    38.66
512                    59.56
1024                   98.48
2048                  161.77
4096                  260.42
8192                  444.19
16384                1165.54
32768                4827.44
65536                9329.42
131072              19191.04
262144              42574.06
524288              85710.02
1048576            168738.67
2097152            334504.11

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.07
2                      12.01
4                      12.49
8                      13.44
16                     14.65
32                     16.12
64                     18.88
128                    24.16
256                    38.67
512                    59.61
1024                   97.68
2048                  162.31
4096                  259.89
8192                  442.56
16384                1180.30
32768                4868.84
65536                9562.06
131072              20498.69
262144              42647.29
524288              85629.58
1048576            168522.86
2097152            335167.95

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.07
2                      11.86
4                      12.43
8                      13.44
16                     14.51
32                     16.01
64                     18.82
128                    24.18
256                    38.55
512                    59.43
1024                   97.58
2048                  161.82
4096                  260.44
8192                  441.94
16384                1169.11
32768                4828.35
65536                9351.70
131072              19420.17
262144              42713.97
524288              86384.54
1048576            169751.62
2097152            338020.52

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.01
2                      11.88
4                      12.42
8                      13.42
16                     14.55
32                     16.05
64                     18.83
128                    24.13
256                    38.57
512                    59.54
1024                   97.71
2048                  162.52
4096                  260.63
8192                  445.69
16384                1170.11
32768                4873.89
65536                9472.59
131072              19237.88
262144              40960.08
524288              85084.99
1048576            168629.44
2097152            337214.89

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.00
2                      11.89
4                      12.47
8                      13.33
16                     14.51
32                     16.02
64                     18.83
128                    24.11
256                    38.55
512                    59.39
1024                   97.63
2048                  161.85
4096                  259.80
8192                  439.82
16384                1173.15
32768                4783.71
65536                9272.39
131072              19745.55
262144              42654.52
524288              85793.70
1048576            168297.67
2097152            336368.95

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.05
2                      11.93
4                      12.47
8                      13.41
16                     14.67
32                     16.13
64                     18.77
128                    24.16
256                    38.41
512                    59.45
1024                   97.57
2048                  162.32
4096                  259.26
8192                  442.01
16384                1172.56
32768                4902.89
65536                9417.44
131072              19711.20
262144              42394.51
524288              85740.68
1048576            169278.69
2097152            337529.06

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      13.24
2                      12.16
4                      12.49
8                      13.44
16                     14.62
32                     16.13
64                     18.91
128                    24.29
256                    38.50
512                    59.79
1024                   97.54
2048                  162.80
4096                  260.78
8192                  444.69
16384                1175.91
32768                4869.34
65536                9300.71
131072              19414.74
262144              42819.46
524288              85913.00
1048576            168580.77
2097152            335568.35
