
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.91
2                      23.78
4                      23.89
8                      24.19
16                     24.58
32                     25.82
64                     27.74
128                    31.29
256                    36.40
512                    45.74
1024                   63.57
2048                   95.95
4096                  162.06
8192                  310.50
16384                 620.32
32768                1415.49
65536                2912.41
131072               5994.27
262144              12421.49
524288              25034.45
1048576             49889.65
2097152             99766.63

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.70
2                      23.73
4                      23.83
8                      24.18
16                     24.57
32                     25.80
64                     27.59
128                    31.13
256                    36.48
512                    45.62
1024                   63.43
2048                   96.05
4096                  162.74
8192                  312.48
16384                 624.21
32768                1418.42
65536                2905.08
131072               5998.75
262144              12444.77
524288              25003.28
1048576             49937.36
2097152             99942.59

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.88
2                      23.79
4                      23.85
8                      24.22
16                     24.55
32                     25.80
64                     27.60
128                    31.11
256                    36.56
512                    45.63
1024                   63.41
2048                   96.14
4096                  162.69
8192                  312.28
16384                 623.56
32768                1416.54
65536                2907.59
131072               6001.75
262144              12411.97
524288              25038.74
1048576             50041.67
2097152             99892.35

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.84
2                      23.77
4                      23.88
8                      24.21
16                     24.57
32                     25.84
64                     27.65
128                    31.15
256                    36.46
512                    45.65
1024                   63.22
2048                   95.87
4096                  162.11
8192                  311.88
16384                 622.66
32768                1410.45
65536                2906.72
131072               5999.80
262144              12448.68
524288              25019.75
1048576             49932.47
2097152            100087.85

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.84
2                      23.76
4                      23.83
8                      24.18
16                     24.56
32                     25.80
64                     27.59
128                    31.15
256                    36.53
512                    45.69
1024                   63.50
2048                   96.18
4096                  162.86
8192                  312.44
16384                 622.00
32768                1422.29
65536                2905.83
131072               5991.49
262144              12443.50
524288              24984.59
1048576             49856.82
2097152             99884.49

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.79
2                      23.68
4                      23.80
8                      24.12
16                     24.56
32                     25.83
64                     27.60
128                    31.12
256                    36.58
512                    45.54
1024                   63.40
2048                   95.72
4096                  162.74
8192                  314.44
16384                 623.99
32768                1420.03
65536                2901.93
131072               6003.01
262144              12455.25
524288              25054.38
1048576             50042.75
2097152            100114.35

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.91
2                      23.73
4                      23.87
8                      24.18
16                     24.57
32                     25.81
64                     27.57
128                    31.11
256                    36.46
512                    45.60
1024                   63.39
2048                   95.89
4096                  162.75
8192                  312.16
16384                 622.84
32768                1411.41
65536                2904.54
131072               5996.62
262144              12425.12
524288              25055.73
1048576             49951.58
2097152            100063.63

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.89
2                      23.75
4                      23.86
8                      24.19
16                     24.56
32                     25.85
64                     27.60
128                    31.28
256                    36.48
512                    45.66
1024                   63.34
2048                   95.81
4096                  162.50
8192                  310.38
16384                 620.08
32768                1411.33
65536                2909.15
131072               6010.30
262144              12422.23
524288              25025.54
1048576             49978.06
2097152            100044.88

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.86
2                      23.76
4                      23.81
8                      24.22
16                     24.53
32                     25.76
64                     27.55
128                    31.15
256                    36.33
512                    45.62
1024                   63.37
2048                   95.78
4096                  162.12
8192                  312.69
16384                 625.05
32768                1418.29
65536                2906.65
131072               6012.09
262144              12443.93
524288              25040.14
1048576             49983.70
2097152             99949.05

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      25.88
2                      23.77
4                      23.87
8                      24.20
16                     24.59
32                     25.85
64                     27.61
128                    31.16
256                    36.42
512                    45.63
1024                   63.34
2048                   96.09
4096                  163.08
8192                  311.76
16384                 624.75
32768                1426.60
65536                2907.52
131072               5997.12
262144              12439.11
524288              24959.91
1048576             50001.33
2097152            100002.71
